"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","mg_1","mg_2","mg_3","mg_4","mg_7"
"Q92499",7.97192177546513,7.89567317907722,7.81637704685558,7.6902597379868,7.6032570350303,7.81843801474578,7.86284661837155,7.77610804938265,7.71605188253856,7.59413532436726
"Q92538",6.86369167920089,6.83213297234611,6.9197068895145,6.91456992065512,7.18848341602548,6.9653930613528,6.82999569144607,6.92335880850316,6.90585679239405,6.86732969426088
"Q92598",8.42209094772839,8.28749757656862,8.32452258407711,8.31384480648115,7.90721056673324,8.33281503514014,8.47800039044487,8.40835450589547,8.33756861316813,7.91415929717897
"Q92616",7.8021722322685,7.7735910276286,7.71689863153019,7.11457812874777,6.7889598458807,7.83943375613472,7.55715435485128,7.59333159092798,7.44462151518277,6.87038115317047
"Q92688",7.69616707383299,7.67299091860376,7.79427302595581,7.26080476072115,7.05465332708631,7.63482476005102,7.5683272781289,7.69805585366129,7.74354874994649,7.2006960749958
"Q92734",7.7926058130429,7.79675960263353,7.95770330358969,7.37824317159128,7.72116288312079,7.63078376417723,6.95794350868364,7.8669140852689,7.79730542704415,7.61528653302314
"Q92747",7.46020357539467,6.73117973952249,7.25713272157982,7.25695382005104,7.04301042612893,7.61246013323557,7.22405318603454,7.38278585482382,7.18558563722905,6.8092920792022
"Q92783",6.91591203695136,7.13630933621451,7.10590461880886,7.30381338786948,7.29699535320507,6.99389318271847,7.08152360265981,7.22497565003862,7.07970948768849,7.11864231908676
"Q92797",6.61363002612489,6.4481328271398,6.65290382968484,6.98273176303477,7.16664028162855,6.7988255591248,6.47106009341149,6.27651064284903,6.98120654695446,6.89045926235601
"Q92804",7.18396124547263,7.54784815544014,7.40252660768929,7.16548038984392,6.52383849478787,7.31500636052662,6.67060817021794,6.91203485029837,7.35893711981459,7.30711478363187
"Q92820",7.19538960115942,7.37276012838214,7.38389362510975,7.58313675540152,7.22851822504216,7.14222141574288,7.38634911509243,7.32087630039139,7.4077112449691,7.18314835815845
"Q92841",8.4857459631956,8.50798695590983,8.13881736029734,7.90987952612123,7.71519044178611,8.4696880590833,8.15225389469421,7.99422858681184,8.191264755456,7.74504473107639
"Q92882",7.28892090815474,7.27816173318164,7.0525743388627,6.99493718407915,7.09042930507612,7.81169542529027,7.24608220817907,7.01075076060771,7.01759564895918,6.81078381076887
"Q92900",7.64481423444265,7.55939211709123,7.65687877056931,7.25271327914301,6.86924997083859,7.81487083879631,7.56318611954314,7.49274576272236,7.42195532810655,6.97186148736068
"Q92905",7.24533046220225,7.1043976724021,7.10578431871986,7.24001047219095,7.00294583209615,7.19173623285336,7.0709336846025,6.97752080493712,6.99419829817876,6.98264718008747
"Q92945",8.4279467855623,8.49858177530004,8.50387375407525,8.22258040452845,7.96551950603631,8.49482674279079,8.36776043819158,8.28909820661523,8.17293721891965,7.74851642113553
"Q92973",7.93402114267064,8.04916194829064,7.93741323098007,7.8876155046219,7.60403547101497,7.93072619754104,7.84412516587717,8.02706051709294,7.93103829464085,7.63356650922546
"Q92974",7.16393183934927,7.19520375199518,7.08078076139394,7.06328143403694,7.07581570761996,7.14627604519458,7.28773171962587,6.95547793352464,6.88477093156037,6.76367981195534
"Q93009",7.72779298994013,7.53101167419109,7.23628353355884,7.31114561625477,7.18396336027357,7.53667619426309,7.46973912795235,7.36949842610006,7.44375130835519,7.25202143744571
"Q93052",7.36619437416208,7.41995561021628,7.46970943995826,7.36748687090313,7.4484603216526,7.10506533567494,7.25190157310956,7.5694458877903,7.42331910268263,7.20847933509109
"Q93062",7.17624942722485,7.0278659832383,6.9306298499012,7.10000269599591,6.93619338299474,6.7572502436376,6.97502676218433,6.98159650461503,7.20208899476381,6.81757103581202
"Q93077",7.58274789631034,7.7861721131174,7.48588026317646,7.14241908620217,6.82427544872924,7.3743535544898,7.76184569146357,7.11717006230222,7.50326298269941,6.64439445658384
"Q969G3",7.32394067337157,7.48186527826171,7.57969786072619,7.38475063428173,7.00395231181283,7.19359594823312,7.48770166995235,7.44144196650373,7.31336476253851,6.73349429973267
"Q969H8",8.2390162293897,8.25715900987926,8.27721318470219,7.97206743810732,7.86529850043789,8.12487637164778,8.0053963650963,8.10888645879455,8.28079321190469,8.01211679547271
"Q96A49",7.6323085267848,7.46060022737113,7.97359126021613,7.59102975992622,7.36279955754199,7.90168261242083,7.50049209721878,7.49937005764787,7.3198184597386,7.55570374168964
"Q96AC1",7.86203847024268,8.03521131069418,7.82114130533764,7.29979168450315,7.62575453426761,7.85481299622216,7.70324919556974,7.80181395826312,7.99808885425164,7.80413940208702
"Q96AE4",8.43797987359735,8.44988624243808,8.5162128754696,8.25699770373373,8.02147421749123,8.29038502547771,8.23293999383776,8.21905042395009,8.20233162951502,8.13449608638372
"Q96AT9",6.62602871127518,6.83556455978611,6.73097107029705,6.80190096609091,6.70538144960821,6.91114083292397,6.59123172016766,6.57270144620127,7.10978309602568,7.03209335539972
"Q96AY3",8.33349812961166,8.25979620785686,8.30907247921398,8.26323014553051,7.95979253233082,8.2404387960092,8.11604793216285,8.14063348785979,8.03186332865624,8.04796367455144
"Q96C19",7.3385308335127,7.41298513864477,7.63653661935286,7.24467093951178,7.07166420042414,7.57779749913383,7.21727049461438,7.05249905540137,7.04930840242903,6.85748373504538
"Q96CT7",6.95905977313094,7.55065010742611,7.5485890299892,7.43380541033092,6.86991520415898,7.46319742522504,7.42544177476262,6.79475139449424,7.49874978215185,6.8221194689391
"Q96CW1",7.2671676445723,7.21669561729152,7.00991644297752,7.1712806389168,7.00412050452569,7.43028110235954,7.42216197634396,7.53791059529654,7.25017044923096,7.34504492375614
"Q96D15",8.31131635033381,8.37882850799911,8.41738560887599,8.58437840136206,8.06826756963236,8.28234475730208,8.38724378583377,8.41076679036416,8.50338432291621,7.9409509827083
"Q96DI7",6.92145866013551,6.99606102115487,7.05083169515559,6.84332097253897,7.15510553267453,7.04766242267623,6.84151652230673,6.77947399256764,6.87235243989098,6.80377557632546
"Q96EP5",7.14668653192897,7.35447242488893,7.06348028387034,7.72374422226746,6.97583198689385,7.52010294600696,7.79157802037867,7.83560276639716,6.81802931797042,7.54577008065255
"Q96FQ6",7.23229747098786,7.37129424521801,6.99238601062559,7.3893534109326,7.08743836810041,7.16085108341815,7.22507906361726,7.33591723433647,7.1308252667307,7.30542474324365
"Q96FW1",7.84782430954668,7.88891286003473,8.06647105308614,7.92561954087537,8.20286738717919,7.90353228175049,7.97890543020258,7.91492486532909,8.12817155646487,8.22315512335488
"Q96G03",7.41019470126042,7.41203909254236,7.7126992347258,7.43222611573603,7.53621967209011,7.38419095036574,7.32449919757616,7.41541090269384,7.37050697458432,7.36989982710203
"Q96HC4",8.44988432544828,8.41590800594996,8.54431984023888,8.37316817692288,8.226247725556,8.52829779263331,8.25702429936367,8.33021502232977,8.26297101199643,8.02115863991805
"Q96HE7",7.88336465178625,7.75727464155294,7.84227620654824,7.79912531358446,7.18516761798633,7.7563327135037,7.62986424015512,7.24372156124953,7.92362080564636,7.73192532523611
"Q96I24",7.81582295049745,7.52414315908282,7.34077304938638,6.87259296119762,7.16898023265765,7.28308672877682,7.35923806071893,6.98955361031082,7.20232902732254,7.03041868049706
"Q96I99",7.0191312917218,7.31244875557568,7.44728699402961,7.32789720160948,7.08125012898468,7.20098706407188,7.4211663244489,7.39081274479038,7.43249644973718,6.88786117215385
"Q96IU4",7.01172926251505,6.96229957177552,6.83675649434985,6.82408221245581,6.86475686589234,7.2588631963929,7.48722037406265,7.00389000871535,6.91479527904534,6.91284468407122
"Q96IZ0",7.36115897963487,7.30840092905492,7.33870318700634,7.57453868012246,7.13814580972346,7.36391212494337,7.21459937154117,7.34755812188616,7.40008887128484,7.17255312833166
"Q96JY6",7.48899666570682,7.71432089029626,7.56278892287809,7.6648203649709,7.59720037754468,7.41066612579445,7.49966056207593,7.62917107417614,7.77733947070874,6.89748447558325
"Q96KB5",7.09235830991827,6.72683573859591,6.73165886864862,6.79652524894108,7.1265435848102,6.63190028764831,7.17050307788796,6.78365011258322,7.25450739836397,7.05454573443407
"Q96KP4",7.62954051405245,7.41433895968112,7.539452358298,7.66351851204142,7.19962830053094,7.64642112700453,7.42271032830024,7.57464270579992,7.66322737772925,7.5864843088115
"Q96KR1",6.88094374590514,6.7733797364871,7.01848612816187,6.40539961729544,6.43107889491345,7.28993787998316,6.97475369282188,6.410966487717,6.24818356691668,6.28007862040808
"Q96M27",7.5963061617159,7.04343631335325,6.9984179731628,7.57863992869613,7.17304383564473,7.59607615502477,7.05250892039885,6.89341329312893,7.58704497163701,7.49172760060658
"Q96PK6",7.83135160202315,7.8603428659371,7.48833403260729,7.43117003683672,7.23782873215826,7.63620842441985,7.81379632986373,7.28364991109066,7.51844854246713,7.11468040204555
"Q96QK1",7.93005349338422,7.85928812077308,7.76229842975218,7.72063643177036,7.70228145377862,7.96827002545907,7.85129878203361,7.79840263788799,7.73398880956236,7.72307724401542
"Q96T88",7.20407335732616,6.94932690735195,6.78188026417488,6.87010472419342,7.25727399466108,6.86430901726887,7.09782642687662,6.78890320141448,6.68708127663711,7.03857600033702
"Q96TA1",8.01644411532856,8.03456812714733,8.06073102286654,7.6535924429982,7.36398175243846,8.06172270202653,8.0787615755577,8.12870850398378,7.91318939955148,7.60947164040044
"Q99426",7.8197109379648,7.57778478093277,7.92209871643557,7.72081676963844,7.63597787674453,8.09483290144271,7.66727206153657,7.60697265964296,7.31474551650485,7.50791812324594
