"","Protein","P.Value","adj.P.Val"
"300","P31939",0.293875135784473,0.912450408692513
"301","Q9GZQ8",0.294747813506273,0.912450408692513
"302","P62753",0.29478785075806,0.912450408692513
"303","P30040",0.29611295298348,0.912450408692513
"304","Q8N1G4",0.296263389086661,0.912450408692513
"305","P42025",0.300193607528077,0.912450408692513
"306","O15372",0.300518919434839,0.912450408692513
"307","O14979",0.300796034536386,0.912450408692513
"308","P11413",0.301483140234929,0.912450408692513
"309","P52272",0.302547571618937,0.912450408692513
"310","P40763",0.302855825048857,0.912450408692513
"311","P55769",0.303648854639291,0.912450408692513
"312","P26599",0.303867633293588,0.912450408692513
"313","P35237",0.30413426104661,0.912450408692513
"314","Q04760",0.304371334057317,0.912450408692513
"315","P35232",0.305146164050629,0.912450408692513
"316","P62258",0.305438907994528,0.912450408692513
"317","O60568",0.309039119341185,0.918826535512812
"318","Q7Z417",0.310771935480073,0.918826535512812
"319","Q12841",0.313084240415938,0.918826535512812
"320","Q92688",0.313486436982463,0.918826535512812
"321","Q8NBJ7",0.314863106058533,0.918826535512812
"322","P12004",0.31578255159291,0.918826535512812
"323","P68400",0.31667446406662,0.918826535512812
"324","P09382",0.317860703577736,0.918826535512812
"325","P23284",0.31840132639589,0.918826535512812
"326","P62244",0.318759200282399,0.918826535512812
"327","Q13885",0.318855271426658,0.918826535512812
"328","Q99829",0.32047949957279,0.918826535512812
"329","O75489",0.32274531088695,0.918826535512812
"330","P52565",0.323578180540051,0.918826535512812
"331","O00154",0.323753743286272,0.918826535512812
"332","Q86UP2",0.324273750362399,0.918826535512812
"333","Q15637",0.326340959536469,0.918826535512812
"334","Q9C0C2",0.32728918945134,0.918826535512812
"335","P05455",0.328537133046278,0.918826535512812
"336","P62847",0.328763935996779,0.918826535512812
"337","P20290",0.329433689466466,0.918826535512812
"338","Q96JY6",0.329790708940505,0.918826535512812
"339","P22061",0.330049285198753,0.918826535512812
"340","P11177",0.330933286095716,0.918826535512812
"341","Q13310",0.333242588093845,0.922524935954808
"342","O60716",0.33481895728999,0.924178642344299
"343","P14625",0.337234720875461,0.925423217487024
"344","P52815",0.338100512800451,0.925423217487024
"345","Q9BS26",0.339457320928311,0.925423217487024
"346","P07355",0.339590725934814,0.925423217487024
"347","P67809",0.341106007814591,0.925423217487024
"348","P00505",0.341151779327844,0.925423217487024
"349","P05783",0.342488316950573,0.926386736966593
"350","Q9UKV3",0.344209893700115,0.928383256151167
"351","Q16270",0.350683937845808,0.936908597957319
"352","P46776",0.352054804323167,0.936908597957319
"353","Q9Y285",0.352282091251998,0.936908597957319
"354","P53618",0.352433212533366,0.936908597957319
"355","Q9UJU6",0.352517480710413,0.936908597957319
"356","O43852",0.353947826763623,0.936908597957319
"357","Q9Y490",0.354319692304461,0.936908597957319
"358","Q96A49",0.357877627503903,0.936908597957319
"359","Q9Y265",0.358535853250977,0.936908597957319
"360","P63261",0.360103357608323,0.936908597957319
"361","P61158",0.360701745050855,0.936908597957319
"362","Q04917",0.360727026158383,0.936908597957319
"363","P63167",0.361256130426695,0.936908597957319
"364","Q01813",0.361265603449644,0.936908597957319
"365","P62241",0.36567701476774,0.943808231894708
"366","P31150",0.366638337278197,0.943808231894708
"367","P07814",0.366925446086184,0.943808231894708
"368","P12814",0.373596013456646,0.946443551140141
"369","P11766",0.373804154406187,0.946443551140141
"370","Q00839",0.374091080360502,0.946443551140141
"371","O95394",0.374220019928127,0.946443551140141
"372","Q9NP97",0.374970071555545,0.946443551140141
"373","P50454",0.376544397532534,0.946443551140141
"374","P46781",0.376582783788676,0.946443551140141
"375","P28838",0.376854838998775,0.946443551140141
"376","P30044",0.377311275032727,0.946443551140141
"377","Q9NZZ3",0.377975867351518,0.946443551140141
"378","Q7L1Q6",0.379153410507247,0.946880474917569
"379","P17858",0.3806443795862,0.946984476468685
"380","P30837",0.383400418464961,0.946984476468685
"381","Q99879",0.38383556425299,0.946984476468685
"382","Q99536",0.384078002752984,0.946984476468685
"383","Q9Y376",0.385209948188784,0.946984476468685
"384","O00429",0.385214024326245,0.946984476468685
"385","P51665",0.38650114114474,0.947680720105543
"386","p_0",0.390596740845463,0.952619613661189
"387","P61247",0.393871178047294,0.952619613661189
"388","Q96AE4",0.394960514045805,0.952619613661189
"389","Q99714",0.396071504184084,0.952619613661189
"390","Q8IVF2",0.39619089932969,0.952619613661189
"391","P30153",0.402796513945686,0.952619613661189
"392","P02452",0.403087553870793,0.952619613661189
"393","Q15056",0.403090531727837,0.952619613661189
"394","Q14696",0.403345482098188,0.952619613661189
"395","P16949",0.403706421374514,0.952619613661189
"396","O43681",0.404432055387033,0.952619613661189
"397","P21589",0.404967764142878,0.952619613661189
"398","P62736",0.40610381760256,0.952619613661189
"399","P24844",0.407962354331586,0.952619613661189
"400","O75347",0.408902216181199,0.952619613661189
"401","P15531",0.409627780787567,0.952619613661189
"402","Q6P587",0.41018855193011,0.952619613661189
"403","O94979",0.411173023258249,0.952619613661189
"404","Q9Y3F4",0.411564704835545,0.952619613661189
"405","P35080",0.411854855607303,0.952619613661189
"406","Q9Y230",0.412411042416328,0.952619613661189
"407","P09429",0.412457394537661,0.952619613661189
"408","Q13765",0.415229010098961,0.952619613661189
"409","Q9NR28",0.417617764181675,0.952619613661189
"410","P47914",0.418907159588108,0.952619613661189
"411","P09493",0.420065771827297,0.952619613661189
"412","P60981",0.422229195054328,0.952619613661189
"413","P26885",0.42233356827435,0.952619613661189
"414","Q9BR76",0.423108557074753,0.952619613661189
"415","Q9BUF5",0.42646895804408,0.952619613661189
"416","Q99798",0.426617035401442,0.952619613661189
"417","P18124",0.426704110276967,0.952619613661189
"418","Q01844",0.426786040186206,0.952619613661189
"419","O43294",0.428825315359395,0.952619613661189
"420","Q03252",0.429243896626345,0.952619613661189
"421","P45877",0.429385856915767,0.952619613661189
"422","Q9Y6Y8",0.430053389646036,0.952619613661189
"423","P31689",0.430278547332102,0.952619613661189
"424","P47895",0.431701051301325,0.952619613661189
"425","P43686",0.431796371016513,0.952619613661189
"426","P40261",0.431830814188278,0.952619613661189
"427","Q96HE7",0.43263981832629,0.952619613661189
"428","P22392",0.4327378737374,0.952619613661189
"429","P25398",0.434284889948687,0.952619613661189
"430","P23396",0.434613905738905,0.952619613661189
"431","P28070",0.43493543801692,0.952619613661189
"432","Q9Y678",0.436944265619673,0.95480413598373
"433","O60763",0.438615049027799,0.955145126753876
"434","P50914",0.439123924799981,0.955145126753876
"435","P09651",0.441259814432797,0.955420652918356
"436","P62942",0.441274793085173,0.955420652918356
"437","P16152",0.445804936026221,0.963020273704239
"438","Q96C90",0.447685702946413,0.964875122331996
"439","Q13177",0.449375774237869,0.966311459864575
"440","O75521",0.452895404730768,0.969649642357125
"441","P30046",0.452982513007937,0.969649642357125
"442","Q9UNM6",0.454066943744744,0.96977193415167
"443","P04181",0.456369412765687,0.970812881657387
"444","P34932",0.456611143491398,0.970812881657387
"445","O43396",0.464654840081903,0.984392120689883
"446","P52209",0.467631895241047,0.984392120689883
"447","P22234",0.467781905745962,0.984392120689883
"448","Q86VP6",0.468285936725861,0.984392120689883
"449","Q9Y696",0.469575470478569,0.984392120689883
"450","O43617",0.469736608605692,0.984392120689883
"451","Q08211",0.471159246579956,0.984392120689883
"452","Q9BY44",0.471340295076088,0.984392120689883
"453","Q9UNF0",0.476412571243337,0.985974538303597
"454","P07996",0.477184783643027,0.985974538303597
"455","Q07866",0.479284848091389,0.985974538303597
"456","O95816",0.482704514318174,0.985974538303597
"457","P52926",0.48372622623673,0.985974538303597
"458","Q9Y4L1",0.484941943562471,0.985974538303597
"459","P84098",0.48571369007305,0.985974538303597
"460","P49720",0.486790326999292,0.985974538303597
"461","Q12906",0.487007354876322,0.985974538303597
"462","P29401",0.487937506188135,0.985974538303597
"463","P80303",0.489211879467103,0.985974538303597
"464","Q02878",0.489585478131947,0.985974538303597
"465","O75340",0.490485893638703,0.985974538303597
"466","P09104",0.492053904095471,0.985974538303597
"467","P50552",0.492659784727219,0.985974538303597
"468","P15559",0.49316900512421,0.985974538303597
"469","Q14203",0.493172795440149,0.985974538303597
"470","P60953",0.493317939137486,0.985974538303597
"471","P38646",0.493771470560538,0.985974538303597
"472","P46379",0.494158692809633,0.985974538303597
"473","P02545",0.494348926417115,0.985974538303597
"474","P61160",0.496650780147705,0.985974538303597
"475","Q9HAV7",0.497124149015759,0.985974538303597
"476","P26641",0.499275874752187,0.985974538303597
"477","P11021",0.500133296564553,0.985974538303597
"478","Q16881",0.500255741589979,0.985974538303597
"479","P84243",0.500298521024812,0.985974538303597
"480","P43243",0.501444508766604,0.986174200574321
"481","P12109",0.505740450072789,0.989313640217328
"482","Q9UHX1",0.506114034520388,0.989313640217328
"483","Q15369",0.506207012005784,0.989313640217328
"484","P54920",0.507586596146866,0.989313640217328
"485","P07437",0.508280842696403,0.989313640217328
"486","Q8NBS9",0.510824636267698,0.990718167958436
"487","P84077",0.51197862816948,0.990718167958436
"488","P20962",0.512150917334446,0.990718167958436
"489","O95881",0.513689140747177,0.991661654121339
"490","Q9H488",0.514987968166673,0.991877943347346
"491","P22626",0.517137100005169,0.991877943347346
"492","P11940",0.518991651853443,0.991877943347346
"493","P35579",0.519262723720589,0.991877943347346
"494","P27797",0.519618513218842,0.991877943347346
"495","P18669",0.520409404294159,0.991877943347346
"496","Q92804",0.524029965643272,0.991877943347346
"497","P55036",0.525093699854209,0.991877943347346
"498","P26640",0.528377934170281,0.991877943347346
"499","Q9NZM1",0.528578711074555,0.991877943347346
"500","O60701",0.528736019870344,0.991877943347346
"501","P07108",0.529371426213697,0.991877943347346
"502","P18621",0.532902108905066,0.991877943347346
"503","Q9NYL9",0.535933549369894,0.991877943347346
"504","P50995",0.536604038570158,0.991877943347346
"505","O43504",0.537055464620901,0.991877943347346
"506","P54687",0.538321341640281,0.991877943347346
"507","P40121",0.53940299634072,0.991877943347346
"508","O94855",0.539425691337804,0.991877943347346
"509","Q9P289",0.539929664523695,0.991877943347346
"510","Q04637",0.54160594190881,0.991877943347346
"511","Q9Y6H1",0.542872193024911,0.991877943347346
"512","P18206",0.545235804832778,0.991877943347346
"513","P30049",0.545243064205443,0.991877943347346
"514","Q15075",0.54553553163961,0.991877943347346
"515","P06396",0.546255768015096,0.991877943347346
"516","Q99873",0.546939526824811,0.991877943347346
"517","O00231",0.547298108043549,0.991877943347346
"518","P60174",0.547372561545266,0.991877943347346
"519","Q14061",0.549286155727634,0.991877943347346
"520","Q8WWI1",0.550798045523161,0.991877943347346
"521","P35637",0.551669095840065,0.991877943347346
"522","Q9UJ70",0.552041028216177,0.991877943347346
"523","O00303",0.553769271268447,0.991877943347346
"524","O15511",0.559380264443045,0.991877943347346
"525","P68371",0.559953172596119,0.991877943347346
"526","P06748",0.560337948061168,0.991877943347346
"527","Q15181",0.561810633243167,0.991877943347346
"528","Q13509",0.562076003573578,0.991877943347346
"529","P28161",0.562697978579781,0.991877943347346
"530","P13861",0.562856060476907,0.991877943347346
"531","Q9NQC3",0.562923563692637,0.991877943347346
"532","P27635",0.563851499978058,0.991877943347346
"533","Q14498",0.56450661070601,0.991877943347346
"534","O00764",0.564660286426885,0.991877943347346
"535","P07910",0.565552137014401,0.991877943347346
"536","Q8IV08",0.567996484882695,0.991877943347346
"537","P04792",0.568349120620952,0.991877943347346
"538","P04632",0.569248970117425,0.991877943347346
"539","P25786",0.569400486984634,0.991877943347346
"540","P78417",0.569410378399311,0.991877943347346
"541","P55209",0.570223326819102,0.991877943347346
"542","Q07812",0.573511275339557,0.991877943347346
"543","P22695",0.574307840750728,0.991877943347346
"544","P62805",0.574572156950725,0.991877943347346
"545","P06733",0.57491755053803,0.991877943347346
"546","P21291",0.576289979444691,0.991877943347346
"547","Q13595",0.5764747064153,0.991877943347346
"548","P23526",0.577673160383651,0.991877943347346
"549","O00487",0.578110447355563,0.991877943347346
"550","Q8IVL6",0.578732599858331,0.991877943347346
"551","Q13442",0.578945706339394,0.991877943347346
"552","Q9NZN4",0.580944050323648,0.99349852084334
"553","P08238",0.583458626016514,0.994167722822047
"554","Q13126",0.583708064783316,0.994167722822047
"555","Q16851",0.584494794667623,0.994167722822047
"556","Q7L5N1",0.585904504626712,0.99435705823554
"557","Q9P0K7",0.58674759213083,0.99435705823554
"558","P49327",0.588125275334629,0.99435705823554
"559","P17096",0.588819486815325,0.99435705823554
"560","Q13148",0.590297876913504,0.995073563939906
"561","Q14764",0.592522912576077,0.99541947013209
"562","Q1KMD3",0.592612015057452,0.99541947013209
"563","Q9NZI8",0.596866428546504,0.997217533353221
"564","P11142",0.598339885342742,0.997217533353221
"565","P55884",0.599056384933428,0.997217533353221
"566","P28066",0.602372674393597,0.997217533353221
"567","P68363",0.604695345013073,0.997217533353221
"568","P53396",0.606611749241321,0.997217533353221
"569","P52907",0.606927369106542,0.997217533353221
"570","P61513",0.607485255305763,0.997217533353221
"571","Q9UHV9",0.60830645803346,0.997217533353221
"572","Q92499",0.609912407982277,0.997217533353221
"573","P07237",0.610435889715054,0.997217533353221
"574","P62081",0.611658864818931,0.997217533353221
"575","P13804",0.611731342260433,0.997217533353221
"576","P52597",0.614708433308888,0.997217533353221
"577","Q15121",0.615223885396246,0.997217533353221
