"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11"
"Q16643",8.45505292611594,8.5963529967391,8.736634659188,8.43721188235767,8.06766210792154,7.52031155349836,7.63902026580271,8.02045159046732,8.3634697829071,8.57033075871828,8.42922445976999,8.57544704068569,8.50489555877174,8.04795159825012,7.75662838638879,8.07283045616982,8.34522518925241,8.31835868406163
"Q16658",8.72966842703061,8.79050911242076,8.81714805366857,8.91163910903378,8.72046445018517,8.52812049389075,8.54535863058519,8.77028266937276,8.44229765882187,8.81186873005933,8.79272804332391,8.83324206108192,8.88887935555625,8.85101801202251,8.48291910758156,8.61909136263665,8.54721343635954,8.42988614588703
"Q16698",7.33613130333261,7.30938808638278,7.48390984397489,7.14740313156103,7.24695092898672,7.33986384062273,6.89859779609042,7.51761939049767,7.3331535073324,7.36720026544022,7.27995505226533,7.15057794618741,7.29430380247162,7.20583145905872,6.81744774505063,7.27398833212879,7.16892578198307,7.26186331385924
"Q16777",9.04994037843171,8.07930528168685,9.25735050409175,9.13076308856066,8.95070384998872,9.17161369115417,8.57407735697224,8.88132419497064,8.77899073525722,9.13094840305527,6.92222827601054,9.39958783109029,9.24745572082872,8.6853058222589,8.55093219317314,8.62451117187473,8.7643253910557,8.73361634800009
"Q16851",8.30688067096308,8.1154725151854,8.20538799205871,8.11319803945272,8.18111391175992,7.76923242438324,7.9723425971389,8.26549104308021,8.34306503011122,8.41012627739385,8.09663014644832,8.04983695959009,7.99297927115346,8.08369070944919,7.94991925865768,8.31510570279042,8.28535670684353,8.44848886739348
"Q16881",8.93249616144694,9.0658911279196,9.10326472818579,9.04153728662498,8.54047127274236,8.7956877685382,8.01266383272855,8.3855209836106,8.41137543633753,8.75841732981932,8.9346496562761,9.08483052915771,9.13997500820234,8.55223561209063,8.34296454376414,8.3948041276363,8.50741304078106,8.38599387845069
"Q1KMD3",7.51984198126506,7.55277573801649,7.57816844133759,7.35721184701796,7.37610349927577,6.84091229644122,6.97020453424587,7.39275251526229,7.61278520398051,7.50249523549968,7.42763329878614,7.52110354269698,7.21352962991879,7.07573617787642,6.95882860759903,6.99124414312964,7.52887681509617,7.2517150701416
"Q32P28",7.72855630026371,7.86048202279918,7.73267296863038,7.75315533456351,7.53847408510648,7.86229353700934,6.89782981727121,8.05128194711261,7.61592477539765,7.58165045254944,7.51256708389869,7.77084555338969,7.87578391147958,7.58496338923098,7.32830004155045,7.19423213045957,7.90864288792554,7.54708323466279
"Q3KQU3",7.40272648499927,7.51689497624066,7.44979861899586,7.41366096226416,6.96549468017284,6.8359654999032,7.11630187079236,6.85343635082128,7.69767854651166,7.39874044017441,7.69091252539327,7.55092666888181,7.36885632448239,7.28976249377752,7.41670522427617,6.65920148437843,6.68103368759899,7.3504936290444
"Q3SX28",9.38015068481111,9.28635782389054,9.55909128889154,9.34114167008922,9.26176298953842,8.9183267937667,9.08932087317388,9.28918059040563,9.56343217322328,9.49541066883718,9.18879850951679,9.34559538661808,9.19068847453059,9.29921133341858,9.09208449017435,9.54433895004167,9.60955898884127,9.71787379434718
"Q4KWH8",7.43056831391711,7.31014659350777,7.42971195803513,7.09505443138947,7.33380444224829,6.98099129001475,6.75506953845415,6.81003409686341,6.80705963859987,7.15413864629681,7.28553316087652,7.29919621647809,7.1356659715624,6.95754438915581,7.04148064504206,7.18289903242491,7.24494515337764,7.18077953275645
"Q53FA7",6.81856837752805,6.73841407401493,6.74108666576208,6.81063124688279,7.49486882827523,6.96056872969789,6.94501426717169,7.06390495041166,7.21959755625396,6.85666552437235,6.7462897825917,6.85567571830358,6.79608866404504,6.84075146101454,6.97282371124422,6.91922905776629,7.59816840492897,7.05710044811566
"Q53GG5",7.3783212642814,7.24885551744289,7.13703353313165,6.79475361346681,7.42063433451334,8.09784192888869,7.05058145472224,7.46113490975275,7.23403615706264,7.24481335981495,7.35945120371656,7.85328951866685,6.94146739382135,7.64965447387703,7.32840528732256,7.68806978784113,7.2119512563951,7.93319037060564
"Q58FF8",8.27168154608973,8.51408084719469,8.41484500586209,8.43642029183386,8.50217546615733,8.56108326105616,8.02876013026738,8.36989929488191,7.57412006164145,8.18779114044015,8.40732029716403,8.40135349274321,8.44503430092154,8.64367363647789,8.11821545451674,8.25135678971163,7.78238497412136,7.63758293936205
"Q5BKZ1",7.1905233357387,7.19196622550592,7.20556882903163,7.22906653093766,7.11616767052324,7.28879348483976,7.23038746044527,7.26866047442928,7.09650090232616,7.11703493998774,7.25882449174817,7.18540128165551,7.11870153830164,6.4629919187302,7.06157417578085,6.87098097904316,6.92861476165114,7.18765176330047
"Q5SW79",8.12519102502348,7.8289994259859,7.72043019973578,7.35415745489154,6.90686753602852,7.14833766216529,6.61515888152152,7.2362675022721,7.19949813505008,8.12013472151579,7.36430371327528,7.74359282896596,7.40880044917294,6.62991001676286,6.96520568069527,6.86897130416689,7.22446110450465,7.49775195460765
"Q5T4S7",7.61857084380053,7.39951589898256,7.4206668107848,7.05132421971197,6.51257845894789,6.9392816615828,6.98311729781279,7.20196328760542,6.71230321280973,7.8021661823545,7.45785391354735,7.08972939711385,7.47318738761463,7.16194688808676,6.9735692200255,6.84895982897819,7.24955397317159,7.48481763333163
"Q6DKJ4",7.47223214642861,7.41156475527544,7.53310397185748,7.42087743754386,7.51800210512362,6.78172643190703,6.68934437262208,6.94386514162266,7.22797137208456,7.59894911050672,7.46469646152273,7.38749381726492,7.02356409465562,7.12870132668441,6.80203907391459,7.22431000348296,7.13878647545039,7.28630550475584
"Q6IBS0",7.72109074748513,7.77671334415667,7.55977930117762,7.68437797248734,7.90174617536162,7.31706946384616,7.73518080948779,7.7814561931271,7.22546447565479,7.7631655202436,7.47225761203704,7.23094843856219,7.76184583895412,8.17843076841539,7.69453167670286,7.72990635062019,6.97212191144663,7.50477722367469
"Q6NXS1",7.55836360552545,6.9675958077472,7.26794162987605,7.24453143429461,6.70363983121093,6.8211856417596,7.20005965246777,6.63796908454765,7.3013167808261,7.1749509681401,7.25941399696119,7.20748893041817,6.64497317420686,6.80813970773406,7.19680455725943,6.90014119374075,6.95196754782784,7.13209431575632
"Q6NYC8",7.17834892278476,7.48600903045789,7.34297275734128,7.29855095234391,7.162246456659,7.76178686858082,6.70559323390087,6.91197755936877,7.36571132248087,7.7611023725328,7.40185931611925,7.19893746888816,7.16170610723824,6.94404645283766,6.94745471044315,7.31953272322147,7.34904689712373,7.62250327271514
"Q6NZI2",8.62785760472681,8.70026561941931,8.63677098440042,8.24543785512975,8.13610237756828,7.58185658247945,7.67190989418558,7.99857758319412,8.30749010172448,8.36144789082518,8.28579860948077,8.46312909192599,8.49206812521475,8.06547147658717,7.83999319565595,8.11937349874358,8.48044053903192,8.49516172147296
"Q6P2Q9",8.02078397339172,8.08962309111143,7.8978289059242,7.07509818785225,7.21906333139029,7.46318231970316,6.88972436792053,7.36209037592719,7.13871719655317,7.92485720036362,7.74250955038605,7.44509612758436,7.62830694144439,6.74582840452427,7.55590703906432,7.21095744198983,7.29026049223314,7.01662545065123
"Q6P587",6.95890585575002,7.19659803604711,7.22720181075308,7.4582901524991,7.17958174183707,7.26852507828272,6.91000835017227,7.04104042669686,7.20212742461369,7.06869812576507,7.17829845673304,7.11156942798266,7.34551834783798,7.06563809583827,7.26315214076245,7.16562978309015,7.19713680543205,7.15160630590845
"Q6UVK1",7.0701901972526,7.48611528088738,7.87104345964457,7.3821758395101,7.16853612775032,7.47125945390683,6.77528104632946,7.30092232711711,7.34193147304331,7.1611771847983,7.53451158154749,7.52929228662383,7.27619271119581,7.34947975047513,7.34593168700891,7.08933143303182,7.326314959113,7.37195163961208
"Q6YHU6",7.44946212372762,7.9321305927877,7.62391061682716,7.47552651957649,6.6719258800964,7.88139535155041,7.30761832103991,6.98816603910363,7.66104773291705,7.91249642136761,7.46720701092322,7.22761949800887,7.46137044613417,6.8489290421672,7.62052489678617,7.78084377425725,7.75324094482339,7.52644002768297
"Q71UI9",8.33355077796687,8.29981650298157,8.30277987307684,7.84365431359111,7.5039572722246,7.57647338180502,7.02713930710014,7.23704944218853,7.34642752230269,8.52152553565627,8.21112932502145,7.94675050999573,7.56028670004399,7.54741424848087,7.01845806752242,7.37309845419632,7.3318207024545,7.33530957899003
"Q71UM5",8.4725786513074,8.08646706612523,8.37051164307734,7.86729302589717,7.01048697644252,7.17801401455067,6.8952190644331,7.41204089991469,7.55146563662631,8.17746414062203,7.68113678634187,7.59124917076895,6.89833595552474,6.94860171693976,7.15465248688063,6.76787397880723,7.26877168370999,7.46478413108459
"Q7KZF4",8.76846516815649,8.75554654372669,8.60705872128909,8.4705109582719,8.50896059767495,8.19880916192938,8.0976494058562,8.41746440122679,8.42881768327543,8.78837083199871,8.62048062952738,8.61808407344246,8.44676589624603,8.49146287491368,8.13631502574223,8.51763138758429,8.60711235362487,8.60109131980018
"Q7L1Q6",7.75941898827454,7.99360707354839,7.79399963860382,7.52550271336501,7.16294656440607,6.8728703059886,7.04638907468076,6.84544363507822,7.02793257701104,7.71734457235257,7.79456162675376,7.80160469574436,7.78357431808164,7.27082443989285,7.27506952518433,7.59716302548726,7.07765297817062,6.7954661342487
"Q7L2H7",8.01545684855853,7.57262336408664,7.65205306084972,7.48755349327148,7.56940184485258,7.55219867484781,6.93568114221232,7.85678174626647,7.87878846597554,7.57349570502483,7.40650721853352,7.68562100801344,7.75459023538847,7.57507196908423,7.25573407240823,6.85548972803765,6.99955768415815,7.58136336314052
"Q7L576",7.48364305594923,7.37998442812882,7.30416615714567,7.19716497581787,6.92268389457879,7.04209504546373,7.58388910333274,6.94747586395202,7.18478350004369,7.53429311172649,7.4152329391586,7.18126886135207,7.15802818589004,6.78806356974608,7.37898187046087,7.00121556081948,7.1908942976927,6.62791009989514
"Q7L5N1",7.06793350655173,7.38869485579869,7.24047404275381,7.21691275777732,7.19619253500694,7.56947680144079,6.9094784950659,7.40191475453337,7.08507256460073,7.30480627722466,7.21220811545893,7.39692290762952,7.44286860802659,7.61565200815805,7.08256063659123,7.37741255871186,6.89048297745219,7.32012556106346
"Q7Z417",6.55044724823479,6.50490602410993,6.76023624516911,7.03640867140844,6.82650708449642,7.71870880351438,7.37833733369003,6.82084356599713,6.97778360627566,7.26872702119563,7.16299173166305,7.1941587006021,7.7696142252029,7.50192114935139,7.00573385008437,6.90478813058197,6.7767070385765,7.31523115375971
"Q7Z4V5",7.30687439671185,7.25490417499128,7.4176503218293,7.14074723871833,7.30459249648197,7.36768077464696,7.24346047212368,7.15233270660799,6.87885685868857,7.39680119659417,7.20265513271282,7.12269154075822,6.79489218364182,6.7712814186083,6.76222125181969,7.14081390971998,7.44217739092794,7.2780711203637
"Q7Z6Z7",7.1751212130435,7.40754620061955,7.01049873206879,7.31339370907761,7.56100297808705,6.94797741478407,7.54649799475334,6.86656883284117,7.23343515710504,7.14897763604537,7.0604938874007,7.2630938400508,7.40312428266571,6.86978472845769,6.52788037844502,7.01781288312455,7.29607995741033,7.26034924960912
"Q7Z739",7.25376041952312,6.91856493711754,6.79543819762147,6.82579859510772,7.10885541292715,7.34635676950143,7.12134238691799,7.23530771847101,6.86465034410076,7.2590897669104,7.03895763199211,6.9908740584096,7.02931442754157,6.92791693243056,7.64626804554678,7.04798039866766,7.15372486678336,7.0042325696405
"Q86UP2",7.93243923378053,7.98161321255567,7.5572968124759,7.46995549690756,7.34854100368925,7.67557837173813,7.09621804823728,7.57610367511978,7.24204088005816,7.84851117623085,7.76910929039698,7.81270806757879,7.54501892191235,6.95600539753435,7.06324894087482,7.30794959075228,7.38930618276281,7.94390172601936
"Q86V81",8.00768134510405,8.17266246526156,8.22366034586727,7.95858946147319,7.73599441415767,7.6695175445894,7.50201240688152,7.41866722833583,7.51922763062796,8.13207115147533,8.13642556433703,7.97583727584842,8.03872212811029,7.76247375631454,7.29609066090125,7.75721209872131,7.85056560309306,7.840901850313
"Q86VP6",8.27045266562641,8.27513002197886,8.28200759116906,7.91565053920536,7.26708825780974,7.32839250121097,6.79455046045744,7.59975406371508,7.24992003611356,8.17392664171119,8.23628878536323,8.31838204840121,8.19670839274453,7.48515419333616,6.73675980158912,7.41923937684488,7.75146414893434,7.68759893103556
"Q8IV08",7.52347749816872,7.3065296926434,7.49214783952452,7.41584403012711,7.08299978673628,7.57315346298797,7.01881741179225,7.47199967036695,7.29689278943399,7.51457412112632,7.14044610411773,7.58435968519606,7.35047136421624,7.02336652958885,7.06067303367981,7.02310270617086,7.48258829499212,7.56490261487006
"Q8IVF2",7.42918732131698,7.45498400249563,7.92618073897994,7.04654019783466,7.07289848487679,7.19307821410271,6.94619662700929,6.95619293455151,7.20770415944285,7.31482584263626,7.55089367963073,7.08282928464406,7.59744815227289,7.23397424677502,6.67811416656186,7.2845639081353,7.26960703982509,7.34293561307178
"Q8IVL6",7.31637500148021,7.35466807020629,7.23727424127112,7.21076622830022,7.29896112567408,7.51987905516083,6.96541416668501,7.89893308035913,7.42302633424666,7.26459051394329,7.45989671958696,7.42999635651902,7.36954316857412,7.12223159574762,7.28212238342811,7.24854257716324,7.29397632219764,7.45799219384273
"Q8IWE2",8.06970334251218,8.10120919191581,8.17407074803442,8.07637318689708,8.20074951371036,8.0437057621828,7.19532946832494,8.12169184823958,7.8141815387962,8.0384624652893,8.0065161378386,8.22818889383021,8.23028436286053,7.95682966391003,7.2440456939976,7.85683506281667,8.03071753026757,8.24727942258526
"Q8N1F7",7.63877757255208,7.65951111132113,7.6425367436084,7.51233094859862,7.01031230661904,7.36383367134535,6.98256080953395,7.19063232254818,7.67384709392431,7.57340036115408,7.58076353892427,7.50288819960605,7.56798640715327,7.52402434939046,7.81573356222338,7.22402107411651,7.42523725576208,7.42737102140811
"Q8N1G4",7.57289012948205,7.40770299565841,7.36107688845942,7.14259978094435,7.2253779350058,7.38478133510489,6.24345725856016,6.87074535146007,7.12170501324631,7.70653134540614,7.45740940876958,7.48904053601912,7.38118727718511,6.9603979945607,7.17653979096554,7.14417233129599,7.2439634009972,7.297250863935
"Q8N6T3",7.55676163494727,7.32170999758747,7.48776031785115,7.43528295171082,7.01326151845656,7.4445618610345,7.04189903926716,7.33253243685477,7.40099336045196,7.44084365050619,7.5919578636915,7.54003274474902,7.66323085015399,7.22003004288221,7.30415586810472,6.97739485098109,7.38119524729765,7.52108407109535
"Q8NBJ5",7.65116606222519,7.58155626997276,7.44074780510593,7.45245840731459,7.44083758923837,7.23153772420765,7.1408663366638,7.71427419357495,7.29650373128969,7.48200660537383,7.63544562463846,7.34509023753474,7.4409727178215,7.62281551231033,7.74355728189094,6.78874868858215,7.4645527896704,7.32561402154445
"Q8NBJ7",7.38748493533895,7.3348059070737,7.34462746262173,6.92989047378863,7.12485758306208,6.99165241170762,7.33341332736637,7.27970450264225,7.87307239922145,7.15352249867785,7.57323376603755,7.01746959412591,7.05107807333709,7.13293325010448,6.8969720598958,7.48362564821779,7.46961764957621,7.51014357411922
"Q8NBS9",8.95314074179755,8.96325231068021,8.89984097570013,8.90664622730655,8.73473372550109,8.43118651301813,8.48335276865614,9.05937730204103,9.04935271001445,8.81923583663716,8.74749466631505,8.87491821641494,8.83244773388191,8.62393096976784,8.41430949747288,8.76038265916184,8.98593588062224,9.17334537010428
"Q8NC51",7.80381643981158,8.04699898646567,8.0228322254921,7.93795442567232,8.12027933373275,6.72057861421551,6.98176977188483,7.21806216663675,7.87033938147513,7.96458028135584,7.94092694468232,7.92143595697233,7.88319732173328,7.78893727750407,6.81723503737796,7.53591373144086,7.42016607058787,7.28098682754232
"Q8NCA5",7.67212744650616,7.58670228957161,7.53550435858188,7.46319418168512,7.10912789216193,7.44630921880592,7.33124291042284,6.66166274208513,7.17864757039969,7.66805422378801,7.68713078330184,7.56910911547136,7.51269427099447,6.87114865334777,6.91054725437573,7.17373534819225,7.17342978142302,7.24624190157107
"Q8TDX7",7.73550144290052,7.59177261801053,7.54983615928845,7.24390861794385,7.05963693632374,7.28557960964586,7.00952531000844,7.14569423207277,7.54185274937475,7.54855853094503,7.21072059356493,7.53084276984987,7.50326477076386,6.94658503847287,7.08379140185175,6.7398903322336,6.65085127404252,7.45204271216421
"Q8TEX9",7.48877588335441,7.51881384119749,7.48372234069907,7.47777831392399,7.2489066780555,7.52652034091373,6.97967739440929,7.14637606562883,7.27538421211211,7.44272746469534,7.45321288117211,7.37390208804729,7.5047149588904,6.67506380231682,6.8678703652584,6.78117221564496,7.19427105252425,6.88250984230167
"Q8WUH6",7.42653387269715,7.08099569113008,7.34191963433691,7.56382701845012,7.480569199364,7.59952326794789,7.14875427997156,7.33223713566378,7.41624655213294,7.09535027074434,7.29681601443453,7.48269443728709,7.48445690192633,7.1657069486663,7.08220583595356,7.50004344843481,7.43558859018539,7.68334221325341
"Q8WUM4",8.42162157033981,8.39340593791597,8.37101541853775,8.22629046568119,8.12903457448806,8.07796551201756,7.33802528669676,7.88460996379011,7.88712837769336,8.39536328330853,8.38932605634497,8.32724092874423,8.25301725521514,8.13205667584262,7.84028691587317,7.92878897087487,8.09856173340229,8.02205790048049
"Q8WVM8",7.84607343754003,7.88842228754907,7.68550207359305,7.56628741789213,7.22908262399962,7.30124823972345,6.98960205096278,7.37779234496552,7.60201125188232,7.72755205030046,7.70994835932575,7.61870853153134,7.67553479390218,7.30678681315265,7.42695938282725,7.28434946126992,7.4714207402334,7.48040052399716
"Q8WWI1",8.45349902315329,8.37593034559051,8.39647936841743,8.07050511926277,7.35271073462053,7.39486650181306,7.0624179693562,7.00988068960793,7.42500668583897,8.2621192740446,8.10544869353864,8.18340837633922,8.10698601372032,7.57748393134488,6.51803780547217,7.11700020964372,7.13803084333309,7.13578589668486
"Q8WWM7",7.19927448557098,7.41319526356982,7.39442365844134,7.42490658411525,7.03021499655516,7.39408303444057,6.91703911303774,7.29424046326177,7.24844666803564,7.39358988109822,7.79221809350776,7.4983382534343,7.22138939398844,7.04308377381724,6.7932438854151,7.06320208784665,7.05310144785232,7.61022428433218
"Q8WX93",8.24303672680832,8.35875274907467,8.36515880652518,8.13901987941669,8.31791305113765,8.55266293447195,8.13775150638881,8.19592068418459,8.25832905478575,8.25859434287509,8.23424070365081,8.30739773675499,8.20584829468393,8.16172235412711,7.94136488893884,8.28195359758114,8.39301654822487,8.58754581956542
"Q8WXF1",7.56654506050423,7.69940899663966,7.69156536855471,7.42879051813568,6.88917450278688,6.92599787022006,7.52834261034279,6.77870776056347,6.78145030317148,7.5602380773904,7.85011831252003,7.60350539428438,7.52893885419233,7.0921118781835,7.71830355869828,6.91714791691581,7.23432168095179,6.96723133594298
"Q92499",8.06132032742514,7.98421666568435,7.9040312924997,7.77649968164609,7.68852131486849,7.64705949092674,7.31227460689859,7.74536071202284,7.67116647032299,7.90611537245124,7.95102198207488,7.86331071131028,7.80258106390487,7.67929731171594,6.81203534352616,7.30767205566532,7.87110353314001,7.80266199779174
"Q92538",6.94066234129507,6.90874972947558,6.99730571616307,6.99211114041913,6.71349117310514,7.02306218072266,7.2548238093895,6.96551218977454,6.9166103006595,7.04350422087693,6.90658848072651,7.00099858842231,6.98330030158443,6.96713093286717,6.85428889555141,7.2379571343803,7.23621734118726,7.1255696196643
"Q92598",8.51653777703869,8.38043505182051,8.41787526436372,8.40707774426625,7.99588343566234,6.68826267556862,7.21022331623074,6.98701389382278,7.3448163537365,8.42626070845128,8.57307419821288,8.50264729229823,8.43106759395072,8.00291009041005,7.48719996275197,7.87590972780365,7.7084364826963,7.44728704643808
"Q92616",7.88966718258953,7.86076546322556,7.80343730849065,7.19436227621318,6.87247963959462,6.71059289529309,7.04124889117194,7.55038499719521,7.00428355821977,7.92734656382706,7.64190163101513,7.67848456506659,7.52810682802113,6.94742683221828,6.74087674932677,7.0025620190059,7.0330524120009,7.4095474154256
"Q92688",7.78247326340957,7.75903720664394,7.88167939316904,7.34222871970561,7.13376546714298,7.21510386316588,6.6789068737481,7.33168284055531,7.31546065971342,7.72044304598523,7.65319984944621,7.78438322435159,7.83038628608583,7.28144596446285,7.42185285399457,7.10402043599211,7.1251914340163,6.98537903966229
"Q92734",7.87999348383331,7.88419385476091,8.04694240707133,7.46098410585121,7.80774938015877,7.97757605126639,7.59567666609335,7.31015332106997,7.498328484104,7.71635673366333,7.25075253209693,7.95513506227112,7.88474580014377,7.70068571379635,7.51469707379329,7.84989286663827,7.51743389953481,7.72738024082965
"Q92747",7.5438636282341,7.0356588770411,7.33851550166273,7.33833459390031,6.54053461965466,7.21501596228407,7.13006552526155,7.12259800487301,7.41333137686272,7.6978276182577,7.30506500630869,7.46557773154335,7.26616607555321,6.88565269448407,6.54259373324141,7.49701287201907,7.29861440562277,7.01294163723
"Q92804",7.26452346757806,7.63249107022476,7.48553986073069,7.24583536433971,6.59699798268575,7.55618909093435,6.96471909581265,6.95165512159525,7.36384515188113,7.39703814591392,6.74541355942101,6.98954764133146,7.44146155256817,7.3737592244117,6.95615079102393,6.75001734566994,7.37141017507323,7.6838874056812
"Q92820",7.27607998288287,7.45543957481805,7.46669792456276,7.66817540283707,7.30958011705973,7.19616337882185,7.42066164512238,7.68291430151171,7.42352329360602,7.65139340111409,7.46918095084785,7.40297391233079,7.49078263945722,7.19570322019281,7.45940913886734,6.97318306050963,7.41444160018928,7.54119740823507
"Q92841",8.58090663119726,8.60339703836873,8.23008750909846,7.99858232523671,7.80170996280225,7.28858374810087,7.00605170085409,7.53206702576917,6.88564007939435,8.56466865088556,8.24367472318741,8.08387729133097,8.28312305869633,7.83189904341482,6.86077515207021,7.52487743393686,8.07740779782997,7.96092583872907
"Q92900",7.73054454412354,7.64416448791977,7.74274437410909,7.33404649881057,6.94628296460608,6.97944668060087,7.3954184955689,7.33335934536256,7.02102695774429,7.90250819355474,7.64800103699155,7.57677074945184,7.50518645828229,7.10156144363723,7.08715204196953,7.13443911150751,6.87172838503699,7.2948734747184
"Q92905",7.32658088964449,7.18406765441516,7.18546985083192,7.3212012403168,7.081478115086,7.37095702422822,7.28018309784145,6.89513058027696,7.52174813225325,7.27238564505333,7.15022839549068,7.05576796713984,7.07263248476383,6.6019033750036,7.18651722151486,7.15953088695544,6.98446589056704,7.23068031524807
"Q92945",8.522459283282,8.5938863863869,8.59923771035551,8.31478988704018,8.0548462618056,7.67359975282489,7.46065473819163,7.59626041626476,8.05615422975194,8.59008924427367,8.46159799548233,8.38205363161781,8.26458999389797,7.83540966562518,6.98495615075402,8.0010386569477,8.16134546236728,8.26135557018195
"Q92973",8.02299467017787,8.13942668531847,8.02642479797032,7.97606863103123,7.68930848037307,7.34843050900046,6.99784136043497,7.23001930437614,7.22609802825636,8.0196627749462,7.93209058387471,8.11707740473125,8.01997837195852,7.71917068491061,7.67419958540488,7.51999677621152,7.45728511644897,7.36637374882411
"Q93052",7.44880019105968,7.50316431519911,7.55347609325753,7.4501071820896,7.53198868355107,7.44055740570751,6.6180001528919,7.47463718777122,7.04170508901522,7.18474280498296,7.33322569016096,7.65433100339576,7.50656552646959,7.28931650742438,7.27697223559773,7.47696900376635,7.26231752445593,7.67493970245622
"Q969G3",7.40607264973585,7.56576824929876,7.6646979437838,7.46756454438837,7.36638850185621,7.49305659516134,7.04383977393705,6.86656883284117,7.12870573605428,7.27426621561289,7.57167009132628,7.52489162331639,7.39537813875333,6.99221803417013,7.17753587953701,6.96742455639586,7.26993549282178,7.64058389181011
"Q969H8",8.33141002617147,8.34975626303578,8.37003532895028,8.06146762355416,7.95350135998381,7.13805415598178,7.3839249018634,8.26649093327086,8.05271631207578,8.21599018371689,8.09517030707202,8.19982095713038,8.37365550321604,8.10196610155274,7.66763830143131,8.19775045489735,7.93531707961772,8.27239419386516
"Q96A49",7.7178985952306,7.54426472833653,8.06300853407576,7.67615692092162,7.44536730436081,7.08719373658244,7.1219296356943,6.79038137297667,7.42797028264794,7.99029348988479,7.58460395272425,7.58346933040156,7.40190420886433,7.6404347504189,7.01169055442244,7.48043389357451,7.46297663241976,7.89707569929837
"Q96AC1",7.95020477122882,8.125319602785,7.90884897822572,7.38165284980118,7.71127110507293,8.12780204027006,7.77586802962226,8.00566893040092,7.58853614773544,7.94289826945453,7.78963480532202,7.88930489083558,8.08778084849802,7.89165641260108,7.42649676478483,7.59443239662692,7.89788518043646,7.75215250212784
"Q96AE4",8.5326048841549,8.54464477313837,8.61171520485689,8.34959314797438,8.11142845936993,7.89986609800056,7.23507668388796,7.70989703891096,7.88107933785571,8.38335488109642,8.32526565063083,8.31122032063031,8.29431403865396,8.22571777564881,7.42117510883885,8.16231524574532,8.0973064684135,7.49829642153914
"Q96AY3",8.42695146326599,8.35242303502164,8.40225189927034,8.35589548148454,8.04905506479602,8.21577244560623,8.08384838782649,8.53764255905721,8.39428099373843,8.33284854570664,8.20706274053772,8.23192400303916,8.12193407587963,8.13821497392394,7.90671295171041,8.25536633318683,8.42286861575238,8.53135000658282
"Q96C19",7.42082642653382,7.49611567551676,7.72217410238246,7.325913970949,7.15096710344698,6.73689582598222,6.65920943040615,7.34717161038604,7.02248025237533,7.66277627119776,7.29820625257778,7.13158703707132,7.12836060354774,6.93438478014709,6.86589077471916,7.16365372512126,7.1463326040595,7.28700112640467
"Q96C90",7.89499913619243,7.48485931657965,7.26390982861648,7.23101281647868,7.4534033609159,7.06402833562291,7.21796927233863,7.07351333917192,7.51091958963387,7.60950170824972,7.52104315354286,7.59829521549567,8.10092802465411,7.33571120485475,7.36820327150766,7.6499595779112,7.72634425801331,7.84225422914881
"Q96CW1",7.34866295807059,7.29762492847814,7.08852689564046,7.25170065843971,7.08266596050157,7.56596027702903,7.56789569805541,7.27711123772574,7.48042045585163,7.51360559925201,7.50539542390988,7.62244206851012,7.33147515315057,7.42741356694653,7.06200931448775,6.8086333111252,7.34738400611634,7.02219650352489
"Q96D15",8.40452093356092,8.47279018459781,8.51177967167757,8.68064515110871,8.15874656050391,8.25310144983847,8.16168691382039,8.48584986427463,8.44809914709752,8.37522444792011,8.48129983285831,8.505086628555,8.59874279062819,8.03000222267712,7.81215673984401,8.30375108571661,8.51571549834475,8.5239319725963
"Q96FQ6",7.3134017441432,7.4539572529788,6.91828507100998,7.47221893739715,7.16691816545166,7.43128634230783,7.52556659816956,7.20609445126439,7.20906486332095,7.2411541440464,7.30610238826551,7.4181835179905,6.77331836662178,7.38734907866661,7.4628509894817,7.22010257480814,7.76020014573394,7.11154251747547
"Q96FW1",7.93583121040079,7.97738053521895,8.15692989750088,8.0144988513223,8.29485580440008,8.10048939914493,7.23049107873063,8.32180489988903,7.78458045061831,7.99216390173605,8.06838229811181,8.00368424377789,8.21932232132396,8.31537105086599,7.90746424068132,7.48626952984935,7.63764495570375,7.85690477760402
"Q96G03",7.49329394567013,7.4951590202847,7.79919081890186,7.51557242435524,7.62073218298942,6.81958772443328,7.02598636962725,7.40582557953489,7.38500319860409,7.46699858407718,7.40663743733045,7.49856864251632,7.45316115375187,7.45254719760948,7.48396399518124,7.53718415735604,7.42051444085093,7.15665669535504
"Q96HC4",8.54464283465111,8.51028549864892,8.64013736613978,8.46706637755981,8.31849833405951,7.85706838083779,8.01480612199957,8.09862739059169,8.45523015376433,8.62393564443607,8.34962004185245,8.42363153863375,8.35563344198082,8.11110934285359,8.06275704077163,8.34089928508633,8.49987596780628,8.7632950109686
"Q96HE7",7.97177010837408,7.8442661022877,7.93022088998624,7.88658609521618,7.26574336856818,7.27790793828876,7.21988412656334,7.79458024155295,7.7593447734503,7.8433136112894,7.7154268979349,7.32495394618966,8.01247770192012,7.81863251421862,7.46787826324346,7.80913379019703,7.68590495923279,7.62993241550068
