Protein,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
P30837,7.465194233,7.562938545,7.520603679,7.505075861,7.567459066,7.586402757,7.50363632,7.952675273,7.71181997,7.729196051,7.550784758,7.273195771,7.529507762,7.442615322,7.544706501,7.880210684,7.723466313,7.693657736,7.737380249,7.496252064,7.732684418,7.554341655
P31150,8.282315713,8.227379013,8.336285763,7.86148204,7.265371959,7.485117034,7.007610197,7.053853105,7.726523636,7.19737907,7.112071003,8.016103983,7.209329615,8.116016256,8.186738564,7.81672808,7.547975184,6.79363181,7.23627465,7.338328461,7.633447123,7.434661928
P31153,7.682932806,7.538158377,7.785674814,7.471030915,7.407705294,6.794465293,6.881987003,7.09104584,7.136877058,7.596781448,7.166308688,7.816375106,7.735181738,7.657490553,7.58862901,7.413651167,6.991670361,7.301611095,7.186675585,7.571880741,7.37984765,7.404957673
P31350,7.794275569,7.950856696,7.752420244,7.47164407,8.039370004,7.182183528,6.946856525,7.538163985,7.545663349,7.372657346,7.425478125,7.753916956,7.512023092,7.838151776,7.631100422,7.175547792,7.160709318,7.233070005,7.454005781,7.532653403,7.225759888,6.687490241
P31689,7.618541666,7.641132569,7.674728772,7.446158088,7.166582042,7.182635781,6.877208631,7.222746102,7.274981088,6.58921586,7.524739326,7.631183908,7.556352579,7.515439553,7.480996021,7.26313354,6.907437824,7.249583696,7.304012294,7.477391461,7.611832374,7.660142141
P31930,7.944846081,7.851635939,7.804706329,7.360188131,7.057773314,7.241618094,7.159242836,7.225893037,7.040089318,7.32944404,7.547108381,7.706127953,7.688980506,7.620042,7.573398853,7.099105125,7.187832229,7.374915862,7.093036618,6.871587999,7.397085126,7.810536285
P31939,8.498498298,8.504140774,8.570370434,8.363816703,8.291848309,7.956598324,7.4940307,7.993192039,7.922628573,7.258576902,7.951373957,8.449283439,8.433593815,8.435908218,8.380843885,8.20611722,7.49901237,8.04933876,8.023323977,8.105121602,7.928847632,7.913888736
P31942,7.952158279,8.011388637,8.079513118,8.082340412,8.056969954,7.564351482,7.179587149,7.512803625,7.013875864,7.148759817,7.404823798,7.935883349,8.110405746,8.082084292,7.977353959,7.614202727,7.237894304,7.581783412,7.488010216,7.22380266,6.992906148,7.455453342
P31943,8.901148163,9.038857096,9.024146182,8.902774872,8.467560697,8.26013891,8.004521722,8.481039701,8.38019137,8.131057981,8.449268367,8.858732742,8.876123267,8.963090925,8.922598538,8.566563182,8.123386465,8.378831301,8.513523278,8.407043619,8.143680561,8.213443151
P31946,8.139968093,8.120293849,8.117167519,8.226699491,7.552522048,7.259996874,8.06277002,7.587179956,7.957536616,7.979410513,8.061180054,8.367893056,8.19092434,8.259901942,8.258780499,7.595603415,7.005866076,7.560277865,8.143923205,8.325380978,8.207394358,8.112153586
P31948,8.608990565,8.61456381,8.59816245,8.308827271,8.222372156,7.850324712,7.968631977,8.154297594,8.1897151,7.912735395,8.208902767,8.398604653,8.367827928,8.394520629,8.477748365,8.283213394,8.026538804,8.185782193,8.265797263,8.063339828,7.934228317,8.132574931
P31949,8.552254825,8.857333493,8.641229509,8.247432369,8.201467891,8.863230298,8.826071721,8.982117907,8.732124318,8.294796258,8.764375282,7.993743712,8.422764881,8.607579584,8.840772818,8.558064639,8.668039851,8.504030424,8.817246601,8.721784794,8.86411361,8.874286809
P32119,8.208948904,8.016223015,8.202654953,8.175489329,7.955297559,7.621355696,7.442452482,8.014665083,7.908910355,8.055901889,8.041715849,8.208007974,8.17832471,8.214174142,8.098977077,7.960585148,7.418007358,7.934707823,7.89478703,7.910948352,8.003723647,7.97344203
P32322,7.401472994,7.307795755,7.384090386,6.934648842,7.512343469,7.00343055,7.160116493,7.649725662,7.680829699,8.203647767,8.304129892,7.577113771,7.190319143,6.94691698,7.070251565,7.439230888,7.008913796,7.644911446,7.959614051,8.069601896,8.03475,8.552233862
P32969,8.438586875,7.989090134,7.692720037,8.195485595,8.019084661,8.012997128,6.949765168,8.122366894,7.837733988,7.715071203,7.942891269,8.163466601,8.364076268,8.299992684,8.233083498,8.254187549,7.640499425,7.748431729,8.191612887,7.961042277,8.031986937,7.881943531
P33176,8.231626665,8.414297241,8.301794174,8.063974649,7.219533157,6.793921502,6.911126958,7.496022177,7.365895311,7.52477525,7.677124185,8.309914695,8.241046766,8.178682239,8.122012775,7.735127205,6.664829109,7.301895893,7.754770697,7.586218984,7.48603995,7.517544089
P34897,7.825815799,7.916235313,8.020356657,7.46081317,7.930087723,7.770103777,7.04220213,7.817742689,7.336252529,7.08500248,7.118988424,7.845366146,7.434518066,7.772347963,7.937074904,8.018774272,7.54697676,7.800411802,7.731452638,7.397428468,6.668129628,6.549258633
P34932,8.559841336,8.528620073,8.51074643,8.434595646,8.453481369,7.466123242,6.985298795,8.170441938,8.044609057,7.44307463,7.947469882,8.434595553,8.473183942,8.564646497,8.667992967,8.338198185,7.40134357,8.322065506,8.31295131,8.014903066,7.802243671,8.252942491
P34955,7.627256968,7.272732046,7.216142985,7.484196881,7.001597084,7.234313859,7.591067187,7.289309933,7.29593259,7.646608046,7.844195901,7.435598192,7.36201447,7.412748573,7.595863353,7.159627264,7.162430202,7.197527264,7.895933544,7.062179586,7.412217589,8.290786625
P35080,7.863658026,7.81779891,7.73413726,7.396325369,7.518883212,7.341572978,7.264304941,7.452795305,6.959355351,7.700663003,7.855892414,7.879315429,7.111217426,7.444509868,7.067423378,7.483764762,7.085965295,7.263769654,7.641232891,7.108826448,7.812194789,7.043315077
P35221,8.288880207,8.381600616,8.109924712,8.121576892,8.000469602,7.539712887,7.648441267,7.917017624,8.024573994,7.121126344,7.803225696,8.28621033,7.856377289,8.27984085,8.184892111,7.957598394,7.649609764,8.161211947,8.119944496,8.285398501,7.931636149,7.858790606
P35222,7.937068645,7.989380903,8.034796084,8.128709284,7.743573418,6.965950088,6.476742791,7.567552185,7.653444818,7.192339369,7.665636497,7.789250851,7.818746882,8.066717516,7.942469815,7.436146692,6.97837634,7.691846602,7.88511445,7.984596854,7.797102953,7.587630196
P35232,8.199712111,8.386441674,8.374004493,8.222230011,8.118768566,7.076622756,7.546990834,8.344713884,8.20305701,8.791080123,8.529388199,8.259157474,8.268883899,8.379376799,8.147373704,7.946466474,6.983285581,7.956944564,7.988799478,7.797017134,8.21561507,9.030751663
P35237,7.874794321,7.780374815,8.233807178,8.029263065,7.689210846,7.172049004,7.378031983,7.65129014,7.78527398,7.768219253,7.370560394,7.713351361,7.728873941,7.959191981,8.122978674,7.877788084,7.382115308,7.689327434,7.605840305,7.813808999,7.776822037,7.83266578
P35241,7.602092187,7.69565083,7.726699682,7.599510383,7.07812389,7.262773216,6.999731026,7.300702367,7.241465936,7.026255791,7.2174354,7.606974939,7.70720022,7.799114044,7.660445126,7.200878609,6.623257018,6.816314372,7.021110516,6.926423984,7.073651224,7.207608017
P35268,8.202885599,8.075978508,8.107598424,8.012996279,7.818366844,7.611452146,7.684380065,7.746713287,6.739363748,7.696050318,7.844001203,6.734185553,8.201444387,7.808032748,7.752669423,7.830064599,7.528230547,7.982267832,7.83156263,6.491186541,7.286954007,7.58747662
P35579,10.13208315,10.07614375,9.941754234,9.809989751,9.751101509,9.468282282,9.460572788,9.813527583,9.959115516,10.04967113,10.08882233,10.09530433,9.999418348,9.915367536,9.812767496,9.729877683,9.474451481,9.787694276,10.09591234,10.11510216,10.11548505,10.37584148
P35580,8.483442004,8.412110547,8.285483132,8.174262623,8.274100774,7.986135349,7.268826858,8.324486243,8.446704624,8.761965611,8.672290524,8.489638352,8.346721885,8.21975144,8.176076126,8.081929367,7.219271231,8.314004904,8.693250068,8.739216876,8.707283202,9.077180649
P35606,8.664843716,8.532184507,8.581482175,8.343149124,8.379426177,7.789350273,7.695587026,8.343491631,8.148413582,7.918285747,8.169194408,8.57804509,8.548069195,8.546229142,8.548106318,8.368899831,6.726543477,8.188040408,8.066703308,8.263555165,8.328430615,8.214329591
P35613,7.389086717,7.809110722,7.262228334,7.368590174,7.173707412,7.288399651,7.443772126,6.958105389,7.273540814,7.078138124,7.350206586,7.269760691,7.491885855,7.63658547,7.237741844,7.091924116,7.2545664,6.880439669,7.364591589,7.696968994,7.261845941,7.396007258
P35637,8.199933225,8.645799396,8.547370532,8.306796925,8.133898392,7.157965353,7.352233717,7.756457113,6.730415307,7.141059608,7.774418433,8.355028939,8.354031896,7.923329331,8.359701069,7.908579996,7.067035957,7.571863326,7.571888691,7.797077772,7.023967814,7.510412088
P35754,7.669958786,7.474447589,7.695532116,7.550814779,7.18615248,7.363303222,6.558197484,7.420673785,7.525340516,7.429450893,7.280630453,7.603776571,7.359751342,7.533409231,7.543744604,7.505068078,7.570503702,7.030257067,7.298276385,7.624930877,7.547515598,7.437304272
P35998,8.081045399,8.192590182,8.06131412,7.655876687,7.738814988,7.071470906,7.208441343,7.811836695,7.703697378,7.598297887,7.825932997,8.034752786,8.021464748,7.996521658,8.057886374,7.941305589,7.58210173,7.549130176,7.989334305,7.416670362,7.745991797,7.664041784
P36405,7.421239784,7.484066028,7.476686967,7.484019839,7.33730031,7.075010874,7.014719271,7.018725044,7.195087785,7.003109247,7.117464333,7.517744137,7.640826884,7.478304195,7.516814985,7.26287958,6.837597051,7.074659564,7.163538714,7.535031458,7.026201019,7.07325929
P36543,7.402641649,7.408159966,7.368174283,7.457575871,6.931990941,7.033318303,7.320280208,6.835411771,6.862515651,7.665291494,7.057700937,7.435444565,7.505780373,7.414030673,7.362577393,6.921048539,7.306711118,7.496394654,7.178629533,7.056622256,7.710531974,7.848404513
P36578,8.83681478,8.808479628,8.654708634,8.532253815,7.674519063,7.767679305,6.751763235,7.539151209,8.008176362,8.093392159,8.2882733,8.814036124,8.714074547,8.732929554,8.47465638,7.945953584,7.303476801,7.387579437,8.34034061,8.283142242,8.217297524,8.048353951
P36871,7.525455017,6.991651591,7.453833933,7.252251504,6.62291879,7.421621208,7.033635332,7.468207829,7.579746215,7.325556666,7.390936722,7.472542381,7.277831079,7.302974449,7.640058967,7.331109205,6.877942971,7.407170252,7.566710166,7.478404103,7.655291701,7.521282931
P36957,8.097101833,7.944471134,8.043830466,7.790749166,7.452584169,6.931984529,6.69618009,7.606606669,6.872961267,7.257438408,7.470188815,7.921717167,7.983844395,7.928881505,7.826318941,7.151902068,7.10027483,7.120516157,6.89764947,6.782035281,6.987781261,7.995815059
P37108,7.882277328,7.881501509,7.937684886,7.933909032,7.933125064,7.408271739,7.524151023,8.018040609,7.444736608,7.276184345,7.375265544,7.941928029,8.100041279,8.066455985,7.897452014,7.959633293,7.714736082,7.561077281,7.567703026,7.438988998,7.351356951,6.853722257
P37802,9.175641533,9.373812235,9.385691061,9.297503482,8.958982308,9.14544848,8.93322509,9.101294198,9.124114184,8.915331991,9.06847513,9.149990732,9.206619113,9.355581349,9.48886246,9.060266699,8.899826401,9.084715752,9.176054362,9.287828977,9.235986242,9.112102873
P37837,8.788978144,8.723092576,8.507199548,8.338271023,8.294550007,8.137967451,7.997864274,8.180608369,8.254362234,6.572658791,8.18267117,8.50054522,8.391523081,8.266502733,8.427428427,8.249199958,7.860860202,8.449639375,8.437314056,8.444721064,8.417508587,8.485050848
P38117,7.277762125,7.158045801,7.228734595,7.247908397,7.131573444,7.705826394,6.380635315,7.53115501,7.213925032,7.207044678,7.288169187,7.300590497,7.24235427,7.132273614,7.162048136,7.209082067,7.105075124,7.137418643,7.270657351,7.434239972,7.328488186,7.125541554
P38159,8.457248551,8.527837815,8.456770037,8.22507682,7.870876501,7.858316679,7.886002967,7.830127203,7.910047111,7.242992124,7.969601175,8.335174606,8.301267297,8.164648749,8.243836664,8.032950687,7.671557066,7.868444577,8.080031107,8.019525895,8.022539634,7.64431682
P38606,7.938128918,7.721059741,7.800116723,7.579569179,7.476666695,7.217876082,6.928766316,7.471655638,7.614794005,7.981411304,7.767265322,7.737421095,7.648353621,7.77603693,7.756271973,7.563519827,6.598354749,7.648076307,7.565282698,7.766756064,7.778345168,8.423624946
P38646,8.967070834,8.922567745,8.938844302,8.647671594,8.471994292,8.184148556,8.029078993,8.334028966,8.461094989,8.342847761,8.485484369,8.90590254,8.658038292,8.792188522,8.724017538,8.399849514,8.160394886,8.58673199,8.513292649,8.322502363,8.532969431,8.491141895
P38919,7.904437965,7.7794989,7.711715016,7.223714699,7.214222046,7.641892147,7.413388887,7.387733134,7.446106469,6.813634755,7.591836367,7.916046952,7.656301763,7.403378979,7.240032236,7.58935138,7.106234343,7.152212687,7.467030613,7.487302932,7.758369261,7.248140702
P39019,8.476467143,8.294098229,8.379092671,8.28293825,8.079319584,8.199263711,8.280353661,8.115620636,7.763380765,7.562862569,7.963365246,8.499814549,8.287768169,8.252554123,8.284365819,8.016637884,8.220306639,7.755313933,7.629752597,7.734916393,8.040922692,7.64490093
P39023,8.637139556,8.539389367,8.543779862,8.241067229,7.997457472,8.16937149,8.036045119,8.315266471,7.377796369,7.110312086,8.025161619,8.39521227,8.522339429,8.401751855,8.427930383,8.271736011,8.098159388,7.940402371,8.321473194,8.014943832,7.964770892,7.964576456
P40121,7.594608277,7.5455094,7.46717001,7.479976711,7.296262038,7.228205113,6.932439146,7.262613597,6.908019306,7.165827493,6.938319582,7.381091573,7.162161823,7.278048816,7.404378212,7.701551593,6.839938764,7.181804378,7.140241734,7.460273563,7.797761274,7.194145623
P40123,7.874845971,7.234171068,7.315125635,7.038224601,6.8713965,7.075869097,6.760043822,7.048373957,7.31916885,7.174569556,7.105509228,7.468527823,7.344434948,7.380264292,7.281093468,7.549967389,7.656694013,7.213257823,7.17374248,7.254197891,7.397104911,7.318826787
P40222,7.455313408,7.5192505,7.675611944,7.607945221,7.313369257,7.248985568,7.267501043,7.275703622,7.658829115,7.613781307,7.185382475,7.490189371,7.406291163,7.59245448,7.178640874,6.996679035,7.243960683,7.324799229,7.239997145,7.48173472,7.41923411,7.115030288
P40227,8.759626326,8.71270822,8.593009411,8.594039935,8.254988593,8.19153239,8.119750078,8.406493328,8.299287761,8.546874177,8.496319436,8.761822812,8.636123782,8.629227451,8.5358351,8.411263984,8.084206598,8.271911089,8.42540272,8.476399478,8.4001312,8.520931959
P40261,7.817404741,7.518532302,7.55416487,6.956549989,7.371304753,7.635473212,7.296263913,7.560399241,7.678683691,7.565005084,7.251365229,7.64367991,7.492554095,7.517623347,7.489280963,7.44597889,7.164424635,7.520095719,7.449620818,7.90650089,7.868808229,7.429696226
P40429,8.103901386,8.003661861,8.020131953,7.791092243,7.869287319,7.472507377,7.480187238,7.88109983,6.733371734,7.445634813,8.125195313,8.484573578,7.073490653,8.091025512,7.712332681,7.8329811,7.383694048,7.332238828,7.880129269,7.855952678,7.837511615,7.678082997
P40616,7.739857721,7.660957625,7.738175392,7.501177237,7.239613755,7.342576141,7.488061528,7.641671252,7.38184145,6.766016593,7.358149825,7.610505036,7.565668248,7.625137785,7.488636396,7.601252713,7.259914451,7.201126924,7.542782476,7.447866805,7.352042739,7.065076517
P40763,7.642198745,7.485337203,7.431060504,7.384823879,7.385129979,7.200792345,6.498646779,7.05399625,7.386077182,7.20007889,7.303118818,7.719916855,7.10689033,7.386174971,7.268627359,7.251885014,6.893072929,7.351416752,7.365962123,7.641147005,7.489233513,7.24186726
P40925,8.417104455,8.429747031,8.405477972,8.233536683,8.097252894,7.597713592,6.666168815,8.170119513,8.147298666,7.97480663,8.171631884,8.340449197,8.235301935,8.418139999,8.199990724,8.137690661,7.028431165,8.241818001,8.384173531,8.322402067,8.333401094,8.208272259
P40926,8.664158874,8.720802854,8.681805636,8.529625299,8.440024273,8.603216947,8.484029918,8.482986472,8.381383714,8.357436231,8.693847023,8.588873366,8.539742241,8.386858744,8.370445535,8.354286946,8.265642823,8.308271426,8.459294526,8.491112129,8.580041258,9.048824265
P40939,8.269040299,8.33401691,8.09687933,7.176593294,7.749752358,7.816369408,7.340161209,8.115590145,7.896561888,7.681853593,7.741870273,8.173254383,7.899406659,7.933557807,8.18142213,8.074248823,7.296765729,7.814132603,8.007975961,8.080986854,8.078930339,7.939311251
P41091,8.255044244,8.204264095,8.157617502,8.023742281,7.992632063,8.08537896,7.498054839,7.814175721,7.880122181,7.68261724,7.809300142,8.342654356,8.043017913,8.022551148,7.830659965,7.855982178,7.499109054,7.814236384,7.858263433,7.89031013,7.934714177,7.644114447
P41250,8.175114143,8.181118604,8.160124581,8.082790839,8.37997102,8.410613518,7.634921972,8.427996874,8.125902278,7.873376011,8.13560407,8.114686081,8.151383596,8.08553891,8.289842213,8.31031605,7.889122257,8.298224095,8.231921974,8.308830939,8.218406956,8.012908914
P42025,7.48702047,7.730614506,7.737170741,7.001553317,7.50733558,7.226562895,7.108555695,7.661467387,7.31623339,6.610755174,7.419139794,7.449529531,7.297006827,7.590815926,7.743593541,7.04161811,7.276476346,7.267701323,7.591600116,7.18044006,7.298994285,7.346754009
P42224,7.921449308,7.786261639,7.733005689,7.903173999,7.678401615,7.8388975,6.968655157,6.783902993,7.407014849,7.060951727,7.127260653,7.904946802,7.914646317,7.779363945,8.071055309,7.926404809,7.109922773,7.42344677,7.868377614,7.801808227,7.909692226,7.071846857
P42765,7.307673675,7.332442699,7.422257817,6.833400367,7.134528441,7.323786523,6.678473118,6.72029459,7.121793464,7.286061858,7.35370673,7.000156632,7.166079838,7.025575529,7.537239695,7.061746464,6.994525991,7.339389955,7.289528059,7.373462667,7.265846134,8.110104522
P42766,8.131850748,7.695463147,7.159715276,7.767590264,7.192671567,7.169828606,6.923441954,7.264342256,6.979664427,7.467590466,7.39805493,8.088638038,7.602542033,7.874598436,7.296236821,7.115595008,6.808341494,7.087181025,7.435875687,7.577644069,7.662858097,7.128777361
