Protein,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
O60701,8.723113642,8.581678125,8.706784939,8.485706237,8.424298585,8.24069421,7.740126455,8.369122338,8.277305246,7.815724296,8.285620898,8.72658118,8.619130167,8.616947338,8.557855254,8.409749677,7.879760979,8.177994704,8.306819543,8.415104833,8.287419399,8.051147664
O60716,7.829459569,7.81760541,7.74142879,7.5915269,7.52202519,7.494595754,7.239663913,7.488623973,6.961097987,7.166923653,7.395546879,7.793128604,7.775714515,7.752339011,7.71297777,7.337820422,7.179430849,7.28311575,7.446600177,7.69674829,7.078643073,7.388986406
O60763,8.250647678,8.140730137,7.974752581,7.640854847,7.978099742,7.923490911,6.945359314,7.876666451,7.943637917,7.797303738,8.104766403,7.99672628,7.436346638,8.10344395,8.158488042,7.854197583,6.963163114,7.862187191,8.103608907,8.041928517,8.210633155,7.440701303
O60784,7.32692008,7.39659148,7.295581248,7.389724562,7.263327712,7.450493816,6.94769898,7.355811589,6.881378259,7.520002006,7.234358833,7.214133684,7.272390925,7.456625348,7.492238112,7.332892322,6.940760491,7.140610773,7.351705,7.210120427,7.231655008,7.551317784
O60869,7.720703319,7.636685896,7.643881359,7.748926695,7.257706037,7.484136068,7.071756687,7.311119597,7.267833777,7.381455803,7.616090089,7.674333666,7.494822149,7.564398603,7.361051485,7.108645131,7.083632753,7.433227102,7.351135098,7.642957855,7.25598883,7.659451264
O60925,7.325849632,7.415269373,7.732349248,7.507737572,7.626462815,7.502519048,7.288374274,7.41841652,7.207659746,7.208410536,6.925792423,7.556285206,7.492876017,7.645695823,7.603702837,7.687281686,7.100463932,7.73572805,7.377588482,7.243126064,7.229677723,7.121697256
O75083,9.147657131,9.129650664,9.166872901,8.95291138,8.759361761,8.745762255,8.481780807,8.733845857,8.623704523,8.60454573,8.855340775,9.042114031,9.117776374,9.080211675,9.150454026,8.781079438,8.478665133,8.688281265,8.829586153,8.748612735,8.800821118,8.643669497
O75340,7.54966277,7.436276138,7.6259093,7.315357577,7.19365685,7.360177225,6.985499533,6.890356108,7.277969278,7.52225488,7.383277519,7.388134281,7.429132273,7.462923355,7.491933452,7.237591232,7.250320804,7.116693054,7.215650845,6.999002688,7.156683879,7.422159022
O75347,8.185902573,8.213846975,8.279365132,8.459170375,8.030992694,7.790264733,8.047804612,7.566141897,7.754649887,7.68200107,7.815056563,8.188141762,8.168943666,8.393299884,8.097914258,7.887294985,7.824090106,8.000572612,7.664585993,7.984863459,7.833744774,7.760594156
O75348,7.320745478,7.242609029,7.191171012,7.205257787,7.237008124,7.206535632,6.74615443,7.143631573,7.24369577,7.467371911,7.393179111,7.450888223,6.943644405,7.21982822,7.435069645,7.034411466,6.987723635,7.463832046,7.291111292,7.402579003,7.49356951,7.521788953
O75367,7.537860531,7.908432475,7.700320907,7.505765665,7.502980984,7.323567952,7.22053222,7.254915377,7.224108638,7.142536052,7.298546007,7.816171042,7.813674905,7.703188202,7.588234914,7.439798426,7.24669449,7.339041169,7.46374971,7.389963797,7.337841757,7.011324139
O75368,7.746216704,7.425404724,7.689271827,7.623804338,7.755718222,7.731014208,7.358885348,7.925245333,7.761743546,7.705840899,7.858277969,7.474415498,7.648163526,7.74684755,7.71647338,7.733674255,7.399333261,7.518186522,7.615709167,7.728351159,7.985392442,7.802828172
O75369,9.444522255,9.380728349,9.31970566,9.185328466,9.214412991,9.236901576,8.913438303,9.268418017,9.217046385,9.195575235,9.307409565,9.385931275,9.371936398,9.291717374,9.216879241,9.121407795,8.873912169,9.163268778,9.313769944,9.282863966,9.333469503,9.296389387
O75390,7.897574426,7.600178693,7.888434389,7.914120631,7.80102096,7.562773964,7.383561479,7.805505482,7.564939292,7.38604445,7.207281969,7.885957031,7.589500911,7.569490207,7.986720729,7.857969258,7.406050329,7.718547974,7.748825092,7.507592386,7.470490448,7.490851983
O75396,7.439034874,7.764670872,7.230218886,7.288465386,7.206157954,7.532967627,7.355676618,7.345080928,7.063149372,7.109948005,7.033814913,7.318584842,6.931583312,7.143842258,7.205883877,7.333132436,7.271590579,7.291436189,7.092521396,7.323384773,7.091356563,7.129972133
O75489,7.173085859,7.316030584,7.252172196,7.152735326,7.128271369,7.298149687,6.925223877,7.172336647,7.191061407,7.541586489,7.099862751,7.170596578,7.281809314,7.270022692,7.381467165,7.234157249,6.98340164,7.127946643,7.241607582,7.217030292,7.249883261,7.609553599
O75521,8.157010046,8.258396119,8.123186745,7.713581102,7.311388251,7.444026994,6.974262611,7.520612321,7.443606493,7.430055499,7.55431159,7.969988951,8.038165853,7.927888886,7.900586073,7.592001194,7.058629291,7.074918414,7.58137009,7.220326847,7.12695773,7.346221031
O75531,7.837088675,7.973823725,8.034421422,7.645786276,7.626998552,7.744086968,7.347527312,7.512889666,7.395081788,7.158236378,7.149816358,7.601596227,7.450211781,8.023983009,8.010562599,7.788866806,7.435073292,7.344066252,7.231742528,7.550602777,7.398843906,7.384248853
O75533,8.027828722,8.152132483,7.989745781,7.140652884,6.580649893,6.99370094,6.619139311,6.662261811,7.146953224,7.059453798,7.273101451,8.041246437,8.065776258,7.454552033,7.491493013,6.464067919,7.822584319,6.650323364,7.308201469,7.372390664,7.230534199,6.743656633
O75534,7.900694748,7.807935887,7.815838295,7.785844954,6.814307359,7.739218755,7.809918375,7.269152774,6.986856448,7.409343907,7.329851746,7.696163375,7.781727137,7.761792328,7.566310381,7.274366966,7.382429567,7.249167076,7.301464649,7.221688661,6.949689227,7.495030692
O75718,7.639465296,7.598780826,7.572725892,7.41857083,7.262272,7.324238398,7.082618152,7.241477606,6.987625083,7.480210607,7.742409019,7.566079521,7.602317031,7.412639749,7.446051978,7.250630345,7.17020721,7.289658953,7.161383712,7.392194333,7.230783466,7.953647325
O75822,7.284142918,7.518532302,7.329512851,7.282268895,7.081742894,7.242538132,7.809918375,7.168856859,7.064236421,7.396819123,7.197451828,7.315004428,7.330239515,7.339499437,7.271546502,7.026078569,7.822584319,7.281114575,7.124242833,7.011385156,7.07376879,7.365890148
O75874,7.727964027,7.873175162,7.797412203,7.626729448,7.947858945,8.055890802,7.442156602,7.95284413,7.863968263,7.164793353,7.961985772,7.806216064,7.216885374,7.676743868,7.822811753,8.124072336,7.500074673,8.150090054,8.118533499,8.028468268,8.059079562,8.033382218
O76003,7.824851392,7.738351808,7.872264672,7.381152716,7.318181851,7.472703954,7.326329843,7.538699899,7.218013066,7.161555231,7.241959636,7.719478327,7.73900396,7.746317078,7.71623985,7.676743868,7.106510492,7.209555714,7.133941806,7.441353119,7.272410131,7.14165496
O94808,8.156771407,7.921031312,7.558127271,7.186591572,7.040173694,6.906963726,6.910338615,6.953061026,6.964474269,7.304697623,7.636504211,7.966879156,7.572855167,7.145960523,7.154004369,6.413972676,6.788367801,7.011560128,7.067199053,7.002426423,7.568343488,7.314404275
O94855,7.88854309,7.708165631,7.641043745,7.522371457,7.408268884,7.488918447,7.382994414,7.276067749,7.366034144,7.311460925,7.500442277,7.779913866,7.762763552,7.634393302,7.716787943,7.416171861,7.260624951,7.266321433,7.413036289,7.352417543,7.504150121,7.388725778
O94925,8.275093166,8.216594849,8.32219656,8.135582126,7.645307616,7.586554072,7.534865595,7.484994853,7.483004132,7.439520123,7.619156391,8.109866218,8.141031646,8.240450178,8.324321787,7.761080817,7.502944081,7.8627851,7.934793971,8.127386448,8.000627382,7.328882871
O94979,8.34693639,8.128825284,8.061808863,7.929660011,7.875804644,7.874464942,7.799855373,7.76157647,8.003415712,7.580605441,8.019148043,8.292414637,8.141362733,7.888653765,8.015746427,7.987157255,7.440494455,7.798885177,8.169530354,7.900937622,7.99900684,7.571322455
O95182,7.059275195,6.885775254,7.095661227,7.048073114,6.891507433,6.644857292,6.850540405,6.910540068,7.247890406,7.210093173,7.192180138,7.321953798,7.155033219,7.037154313,6.456630109,6.769155739,6.857708799,7.123847133,7.249168371,7.139526334,7.420384297,7.302092659
O95336,7.459418202,7.358349699,7.34991563,7.282549713,7.689087241,7.388754837,7.288947111,7.597185602,7.238195931,7.275352223,7.417987694,7.631437602,7.356150253,7.263603976,7.501297524,7.734876083,7.238823528,7.599808706,7.39282437,7.518636923,7.632394116,7.465650495
O95340,8.664719278,8.378814551,8.466850844,8.117891052,8.059921838,8.02200837,7.628052055,8.01075814,7.771611464,7.480227172,7.503414791,8.620364331,8.46361499,8.158523428,8.151800569,8.016202066,7.339489197,7.836377407,8.003316495,7.878562281,7.621292706,7.744906057
O95373,8.479708968,8.405919092,8.307416523,8.20394274,7.374794841,7.830771923,7.495614992,7.614990125,7.539809742,7.424170894,7.544576374,8.418501107,8.354924438,8.366125976,8.306058413,7.882599935,7.427837525,7.064047968,7.780163936,7.671078147,7.579457318,7.433898836
O95394,7.869149453,7.864121396,7.656161306,7.665909413,7.834848867,7.456520734,7.312395972,7.337645524,7.572110203,7.37028756,7.435892426,7.588361074,7.421310096,7.446341331,7.57745831,7.478093633,7.272968627,7.319199915,7.329732889,7.482097023,7.499716584,7.315359134
O95433,8.221633916,8.148992788,8.052144646,8.037206794,7.632170907,7.476405277,7.170013174,7.381532784,7.396688147,7.329626627,7.298670661,8.106516103,8.03206838,8.107221953,7.995488799,7.861926549,7.207713014,7.470643968,7.495456057,7.395676512,7.284492166,7.36938907
O95777,7.346934479,7.493649652,7.518983651,7.486659308,7.275607739,7.209834595,7.028229376,7.351503506,7.08111032,7.872943395,7.052482245,7.332191095,7.563446088,7.609099103,7.635907563,7.209247388,6.899694487,7.034888388,7.0850421,7.085923172,7.004430946,6.903296291
O95782,7.561420045,7.741941114,7.523041828,7.433314756,7.675086121,7.55799637,7.49297903,7.951683017,7.363380734,7.4001942,7.402388375,7.630478436,7.679343884,7.557997181,7.656181538,7.869881785,7.458845566,7.629313617,7.58142798,7.451276973,7.489716495,7.367049263
O95793,7.569332362,7.909634858,7.783859992,7.435010741,7.17827162,7.288720959,7.226671443,7.386993944,7.185865959,7.324145306,7.076726009,7.43247127,7.389056023,7.549128397,7.468798496,6.875559827,7.388420952,7.258235375,7.307872122,7.207583309,7.219618034,7.439886327
O95816,7.695542564,7.373519719,7.719565754,7.746593014,7.406054788,7.597330817,7.385864025,7.813109074,7.453721939,7.600176871,7.566041952,7.50137281,7.619029303,7.88435422,7.676321387,7.527379049,7.338407923,7.537193422,7.502714259,7.513570731,7.383110708,7.548741497
O95817,7.551925428,7.539550749,7.631326785,7.388624686,7.180738196,7.301417696,6.663216366,7.049243273,7.067702334,7.120233201,6.941921852,7.654844606,6.951560949,7.425848565,7.534069406,7.010151794,6.730314995,7.218263273,7.143906332,7.162037567,6.892847353,7.165188575
O95881,7.801033795,7.799178188,7.805213366,7.83126697,7.091464026,7.504704298,7.809918375,7.500686895,7.349044152,7.648301135,7.417174516,7.527351385,7.686658252,7.667949287,7.632798744,7.243090406,7.31150467,6.924455988,7.441724505,7.46931883,7.577650034,7.718894569
P00338,8.980002941,8.964376599,9.12978166,9.109566917,8.582718232,8.716129458,8.34675854,8.542915982,8.633548814,8.672431246,8.797032306,9.087975706,9.007329175,9.075058594,9.089973545,8.732874967,8.359652554,8.520153112,8.574447007,8.600082485,8.655322891,8.987339444
P00367,8.275317155,8.200105341,8.14411977,7.626857194,6.909107393,7.395151545,7.809918375,7.543249225,7.383069052,8.111659701,8.073400522,7.919284428,7.839768411,7.915466047,7.949444004,7.12174198,7.288459112,7.071379157,7.56908685,7.864755924,7.527807057,8.611949686
P00441,8.066725937,8.058157988,8.269084021,8.202731214,7.694066603,7.597634833,7.412514333,7.647842612,7.236066732,7.042447274,7.488427134,7.982844362,8.064052034,8.142826896,8.263504894,7.797372251,7.408269889,7.521885654,7.466910097,7.508336893,7.349262923,7.923041544
P00491,8.157146354,8.22863308,8.310282361,8.05103986,7.570124771,7.908416339,7.179357659,7.708683917,7.505601739,7.158499286,7.426610528,8.009814498,7.955339446,8.042091881,8.314740046,7.998246448,7.076332699,7.366730073,7.640988766,7.698125865,7.462417645,7.848982167
P00492,8.014777673,7.860584487,8.156043927,7.94094553,6.987963636,7.268722647,7.15530538,7.3734498,6.893153406,7.301056223,7.410993576,7.787026703,6.76054607,7.887995591,8.151913493,7.010975351,7.140068318,7.224554759,7.432322387,7.107565284,7.39569423,7.528165806
P00505,7.965227198,7.864405703,7.996124956,8.150065921,8.065701149,7.998431496,7.320439859,7.346385769,7.157236979,7.821764714,8.095732131,8.054793461,7.914078354,7.922276185,8.093422097,7.566014805,7.48040779,7.847444021,7.359065828,7.214195697,7.692605895,8.508781901
P00558,9.074992736,8.998284317,9.091334504,8.87118379,8.585672681,8.697412513,8.672614665,8.842289803,9.124409369,8.783301517,9.106813985,8.887739217,8.885166421,9.033542237,8.97019968,8.766540777,8.619172477,8.517669129,8.915039322,9.085930481,9.104440823,8.992132088
P00568,6.83920557,7.184808685,7.509887298,7.61026701,7.456524693,7.582168093,7.547609704,7.558899097,7.381072417,7.244809427,7.264893888,7.4612904,7.383870267,7.490181629,7.689783313,7.67615259,7.491310726,7.390794134,7.34837329,7.416281453,7.350159741,7.126093242
P00761,8.864767092,8.743756631,8.821388047,8.354924802,7.571436241,7.839073679,7.974338751,7.620225689,8.088140959,7.663055412,7.982491965,8.583835723,8.515457227,8.347092866,8.503996899,7.774150984,8.143815546,7.783802971,7.96459563,7.95361193,7.916994968,8.318791184
P02452,8.290830819,8.257639879,8.614777769,8.645868898,8.143051349,8.557939701,7.588577344,8.780815651,8.523532796,8.569484481,8.744415453,8.218923775,7.618501619,8.474913438,8.770735238,7.856208684,8.441632373,8.702652489,9.142376985,8.916575937,8.751076908,8.771205223
P02461,8.032657324,8.024656164,8.076019406,7.765841579,7.739980458,7.404846678,7.694011718,8.257242939,8.102234979,7.471734655,8.422766872,8.100145462,7.698686448,7.807462008,6.55072031,7.809562635,7.668432851,8.07046349,8.420020872,8.438150141,8.404549619,8.56090515
P02545,9.549244642,9.492366623,9.526222446,9.253748931,9.081356425,8.851677169,8.929027806,9.183233289,9.28601681,9.240535765,9.355471274,9.516255198,9.445697742,9.323924609,9.19243848,9.058618113,8.854907328,9.234437015,9.423658253,9.394848663,9.306748974,9.513536101
P02751,8.153063406,8.348223765,8.660951749,8.644862922,8.392467172,8.624000199,8.399651448,9.66899098,9.67172084,9.870498182,9.883965135,8.270257778,8.015030747,8.453110773,8.671497504,8.766126121,7.986784644,8.769076924,9.321385194,9.41862955,9.821571232,10.36549167
P02786,7.967737441,8.094108146,7.553521869,7.632693503,7.553877521,8.012088373,7.359364772,7.413680846,7.359078679,7.422352487,7.421460902,7.671781658,7.667506679,7.683858227,7.593156027,7.592522104,7.440638505,7.522322428,7.449502686,7.516365815,7.440140738,7.617608665
P04075,9.446916063,9.443154556,9.411025154,9.109058407,9.058183723,8.828413727,8.982582377,9.072265048,9.244348302,8.99739076,9.423670274,9.387128131,9.278400818,9.246956385,9.149447153,8.972986587,8.792082352,9.213642733,9.344786246,9.444113231,9.438429768,9.417571207
P04080,8.175819474,8.022202601,8.255080181,8.322332305,8.061422808,8.013436154,7.702895563,7.697161745,8.246001273,7.934999435,8.041793003,8.018170958,7.945666401,8.160680976,8.13780111,7.973534638,7.659744888,8.197502057,8.066703308,8.214593069,8.333519689,8.278593676
P04083,9.662052113,9.567282259,9.620763762,9.508700179,9.273467852,8.798552111,8.866807831,9.17161897,9.208967259,9.14739501,9.317591824,9.690346536,9.629810671,9.568775405,9.445911306,9.101877431,8.867032631,9.144780276,9.327828857,9.29224511,9.281020373,9.400853617
P04179,7.736174975,7.522606612,7.72421036,7.564009702,7.64427154,7.6239456,7.616721917,8.178399031,7.864178798,7.715982127,8.289538972,7.694115788,6.909186329,7.60058348,7.232941638,7.713491285,7.623293727,7.853049096,7.74093209,7.886506184,8.379440791,9.042907148
P04181,8.090196766,7.905992858,7.981533352,7.931190947,7.941151683,7.650005095,7.43397119,7.930755428,7.418446275,7.345764071,7.037541217,7.86722387,7.987725624,7.977301284,7.930429951,8.049644967,7.635159205,7.643431661,7.317732229,7.664301034,7.080918042,7.500758559
P04216,7.492567377,7.980446931,7.523749641,7.171326101,7.649020398,7.912846817,7.491662222,7.534172403,7.461188344,7.486864805,7.48608643,7.45264408,7.495199025,7.762068189,7.465681919,7.457579391,7.416154212,7.67340788,7.721065507,7.611818721,7.793920491,7.748600832
P04406,9.942876936,9.939220639,9.947308237,9.704076523,9.85523878,9.945442555,9.752239917,9.917975186,9.87843199,9.536370317,9.805732621,9.804148028,9.622218142,9.775887973,9.907924332,10.03532031,9.779852682,9.901363719,9.812025497,9.925784306,9.964483201,9.953467121
P04632,8.016663801,8.01134253,8.013356351,7.857807121,7.959072546,7.956263938,7.976168581,8.077791425,7.854170631,7.780045725,7.983843114,8.036999272,7.950924882,7.938026476,7.840204161,8.084169859,7.646133965,7.932820528,8.03195082,8.074923695,7.992177089,8.132059263
P04792,9.166714034,9.05922909,9.116234611,9.082889505,8.704148762,8.857290855,8.737814851,8.978403349,9.043357901,8.849981729,9.152654916,9.02199587,8.9893464,9.089368051,9.183381759,8.771113727,8.768550009,8.784571697,9.198477916,9.236346224,9.031424404,8.983768024
P04899,7.610617386,7.948677681,7.615416178,7.531333067,7.496272108,7.319167585,7.190598235,7.38108992,7.142111666,7.093254324,7.255631744,7.625922292,7.532945977,7.713611927,7.56398894,7.405999442,7.463671365,7.39054196,7.196331718,7.353493707,7.316375103,7.416449719
P05067,6.976168741,6.981780812,7.169435126,7.055266763,6.920573771,6.916999539,7.809918375,6.855500998,7.135699089,7.230790725,7.110199675,6.920220611,7.076375315,6.954487318,7.033240821,6.888187949,7.822584319,6.951510272,6.954552334,7.162005468,7.294466819,7.411915773
P05121,8.169823698,8.041227966,7.837410819,7.796332471,7.66318,7.427872161,7.305116363,7.800207257,7.677285734,7.72839106,7.654872789,8.053564134,7.706056907,7.784017445,7.85807449,7.678632117,7.164952121,7.564923631,7.248994292,7.569021575,7.734378195,8.144449706
P05161,7.471918985,7.132151635,7.28562353,7.255847134,7.487543808,7.202654323,7.200877496,7.198237436,7.22195301,7.190927232,7.088240172,7.577814237,7.429173085,7.285925313,7.641735074,7.436367997,7.023812183,7.449869819,7.245798781,7.097775633,7.103741742,7.257439724
P05198,8.15332368,7.958659835,8.209877741,7.606439153,7.999417749,7.296369158,7.354532118,7.950045048,7.961512287,7.946090765,7.930242142,8.275344059,7.883531639,7.901062057,7.801418231,7.941076411,7.451531267,8.033549907,7.96989987,7.930297153,7.935783136,7.928481428
P05387,9.143167562,9.148453973,9.146564099,9.115700453,8.793516858,8.584858762,8.313478186,8.459590493,8.751462099,8.619602221,8.739431201,9.014168194,9.123473281,9.323212993,9.083582938,8.620984509,8.355808813,8.798413602,8.714492279,8.787219613,8.640032976,8.794719517
P05388,8.913885874,9.001184206,8.860316726,8.780694609,8.182213972,8.541689094,7.851850785,8.428322445,8.407621969,8.354652586,8.528308818,8.876990936,8.940531619,8.954479432,8.919231154,8.390037437,8.073864923,8.01230916,8.43101401,8.417978942,8.333816033,8.433984882
P05455,8.215998085,8.216636353,8.318738591,8.274862875,7.809097371,7.810508766,7.485509878,7.92712128,7.551556984,7.614644082,7.418442409,8.169557169,8.07576512,8.32462537,8.40890181,7.994823545,7.497993346,7.63026901,7.435940409,7.556485667,7.394531282,7.57262214
P05556,8.064369864,8.497219739,7.87256953,7.636140069,7.586414821,7.478510149,7.298045725,7.169055231,7.468210952,7.529119124,7.569642146,7.6568313,7.777787673,8.008899709,7.767493305,7.591322635,7.477878676,7.292230436,7.849972942,7.914256839,7.507080842,7.806606145
P05783,9.415321038,9.440783971,9.344735856,9.052687286,9.138049727,9.317203962,8.980179146,9.473300264,9.530790484,9.130719001,9.098859686,9.18132465,9.095821699,9.104520847,9.25470093,9.236872375,8.993574737,9.200782463,9.540063714,9.535952971,9.444228331,9.155268081
P05787,9.61952407,9.506234053,9.548559077,9.38139495,9.36436794,9.32256984,9.200908677,9.576386498,9.631593355,9.112422875,9.21956347,9.196748248,9.272666442,9.34751403,9.446167725,9.452013642,9.21771364,9.504809223,9.613131229,9.650463399,9.597379229,9.248184367
P05976,7.861487744,7.667259914,7.855465106,7.592319274,7.551832087,7.154780032,7.147020033,7.392954687,7.504033628,7.501444619,7.665939355,7.299755886,7.595114303,7.652555467,7.653174701,7.665745499,7.435739643,7.406413578,7.668876911,7.766994422,7.740375097,7.827572147
P06396,8.398935613,8.342445336,8.327349111,8.26399355,8.256897003,8.345828168,8.123022253,8.637189671,8.449518526,8.777347397,8.76925562,8.467599522,8.331646961,8.322477218,8.252421097,8.389930544,8.096906669,8.271711683,8.47538724,8.458701132,8.463334577,9.006022903
P06576,9.385548587,9.40223814,9.406248428,9.192921729,8.906898857,8.894532706,8.758892174,9.178901362,9.142969298,9.368976345,9.140539147,9.221727654,9.24019731,9.357298543,9.347084304,9.051433424,8.742311652,8.857560152,9.119505496,9.068548389,9.077296263,9.572752039
P06730,7.365424489,7.507064855,7.476197852,7.198134369,7.210315288,7.250357506,7.809918375,6.896361514,7.112042112,7.066450067,7.154922918,7.503109075,7.397085962,7.285867268,7.271126668,7.285332768,7.822584319,7.191976144,7.070699304,7.168489125,7.109168971,7.139414538
P06733,9.578425754,9.719074099,9.716789777,9.627896257,9.342397021,9.15199669,9.300445334,9.378041432,9.390577809,9.273398524,9.573418203,9.556275921,9.596118565,9.632455429,9.595640715,9.461239138,9.291828861,9.374317603,9.463063004,9.413782271,9.430759707,9.4782946
P06744,8.452085626,8.511682733,8.584186524,8.521178337,8.492389774,8.368462867,8.257893483,8.407627653,8.37195151,8.378984081,8.507391865,8.590019114,8.574194103,8.51015016,8.556255382,8.446968408,8.186892365,8.26096807,8.244794974,8.33585317,8.30238928,8.499907788
P06748,9.131719593,9.342554511,9.203456449,9.076105559,9.312109985,9.023313908,9.275545973,9.342203338,8.793669867,8.288468529,8.962656128,8.863602887,9.007462382,9.268762172,9.323242671,9.496168052,9.132428412,9.37933937,8.937839895,8.762117224,8.762968401,9.032222635
P06753,8.739244801,8.510120225,8.837680305,8.520787747,8.395148856,7.992542867,7.990343733,8.258537434,8.559453257,8.218709572,8.553595234,8.630185658,8.333683447,8.367922587,8.424222479,8.373588754,8.03762235,8.733318971,8.59978333,8.742724269,8.728565116,8.940452908
P07108,7.716307691,7.60894747,7.870133531,7.968633121,7.628939478,7.274589295,7.266631644,7.399521999,7.382793147,7.387912672,7.291096133,7.711497766,7.620854545,7.731852951,8.316243772,7.624004734,7.329435217,7.795544774,7.513079466,7.786397111,7.50051258,7.590690444
P07195,9.015683735,8.979082423,9.048966201,8.904534188,8.788782064,8.39456349,8.344426712,8.620509795,8.636633701,8.463685564,8.640349291,8.94297828,8.890824595,8.875774885,8.937370848,8.657072632,8.414856145,8.561958016,8.553384698,8.417753578,8.563761713,8.744013953
P07203,7.495835139,7.468119059,7.405005697,7.227609658,7.611083466,7.556426862,7.191689763,7.562508269,7.392271156,7.280355135,7.111840705,7.431030524,7.402771154,7.406016791,7.237862689,7.285194195,6.999320801,7.3345053,7.520214791,7.725952652,7.669291085,7.447050972
P07237,9.400773034,9.397867433,9.37879652,9.428385612,9.294910839,9.078786054,9.034675601,9.669032938,9.56811612,9.90563442,9.61815539,9.276187627,9.366203525,9.417073234,9.461323079,9.304495619,9.129615026,9.405909325,9.678613566,9.586448121,9.690264808,9.978804594
P07339,7.960777207,7.97591168,7.81315854,7.768712487,7.450721217,7.534915396,7.605307079,8.154269712,7.848366239,7.903634993,7.919944384,7.559546516,7.54526931,7.531269216,7.943427117,7.571104708,7.508892082,7.777583998,8.021013927,7.654332274,8.345256856,8.523228567
P07355,9.831303002,9.742518091,9.708786796,9.588558759,9.364447209,9.17418319,9.067107019,9.120215396,9.353982883,9.042802634,9.380885203,9.771936245,9.731449223,9.741456764,9.677482449,9.462840157,8.992044997,9.380863468,9.407015758,9.587642749,9.452880771,9.284866612
P07384,8.127387331,7.97780522,8.087780288,7.722861469,7.878929741,7.860541742,7.60708611,8.020744966,7.171297842,7.38591049,7.211356206,7.94733295,7.796391019,7.749216662,7.855212778,8.419199354,7.509943323,7.828847875,7.316072709,7.283769392,7.327103371,7.349298888
P07437,9.545455998,9.596704181,9.57022314,9.373343555,9.117041788,8.945796673,8.919176675,9.061489392,9.108450913,8.756725499,9.180774484,9.551521957,9.497111045,9.527085008,9.515987938,9.161202574,8.947822907,9.046835723,9.17655626,9.106606831,9.140820189,8.976798357
P07602,7.603310463,7.87343577,8.006346865,8.06508413,7.730760975,8.026968155,8.084336692,8.279949956,7.792337007,8.086136917,8.308219092,8.139070135,7.741185016,7.991360206,8.152327301,8.171121572,8.064928796,8.040016969,8.284225444,8.273773587,8.311300006,8.984634755
P07686,7.836748811,7.915116121,7.811982286,7.843470273,7.880840534,7.605692087,7.431674243,8.089089899,7.728835797,8.389459985,7.931949824,7.865625653,7.917681481,7.992161368,7.96586065,7.488226309,7.418209,7.55446103,7.787824501,7.937389042,8.059934349,8.387896403
P07737,9.59563444,9.533849826,9.570488541,9.428347901,9.206939535,9.279278813,9.068868636,9.280044541,9.28906527,9.002671243,9.460433436,9.416713829,9.405577484,9.199850924,9.592967439,9.290954788,8.961021658,9.297463998,9.446827978,9.47367546,9.440807782,9.259050698
P07814,8.220073207,7.98891004,7.831690565,7.425600344,7.788805432,7.648264701,7.487616536,8.001925504,7.480591961,7.030523086,7.561653903,8.244543956,8.005481714,7.720624972,7.690397758,8.061648456,7.369705381,7.888182863,8.064422676,7.842008754,7.993459933,7.819099464
P07858,7.750678012,8.341913433,8.008685011,7.781129953,7.674766744,7.630330792,7.661302367,8.155772745,7.783004606,8.083236691,7.94377702,7.325796005,7.606934594,7.714139324,7.960374865,7.727756249,7.667910712,7.680824869,8.03236129,7.822764835,8.056467628,8.053932459
P07900,9.670782377,9.722744038,9.704380291,9.580737966,9.221007974,8.889053996,8.74139563,9.108379631,9.038963779,9.003707382,9.213442672,9.666815322,9.66324267,9.637593483,9.586598915,9.221677809,8.916611838,9.173111715,9.218168757,9.111641723,9.005881601,9.237512427
P07910,8.888740889,8.944407708,8.909480277,8.766644826,8.180413469,8.202242265,7.822541036,8.149982525,8.122285521,7.775578385,8.430455878,8.733088891,8.894963099,8.893781304,8.758643236,8.375724866,7.88356034,7.923199868,8.413207025,8.183041478,8.206256369,8.237724427
P07942,7.72101471,7.699334758,7.796875511,7.727368844,7.539613746,7.596260588,7.301769481,7.939718528,7.637893362,7.786408478,7.552277629,7.492799837,7.617415581,7.695580575,7.850907335,7.953373466,7.466557951,7.712371252,7.875810275,7.914976096,7.423469996,8.036438022
P07951,7.44993186,7.514984183,7.52129617,7.485418124,7.316963006,7.33573585,7.203267212,7.001486553,7.825200595,7.389300146,7.220392102,7.496803256,7.562769554,7.484653244,7.453839759,6.954174702,6.957723361,7.324350358,7.882793988,8.104724093,7.562493981,7.876087253
P07954,8.210160355,8.209060257,8.187675562,8.095615611,8.00267764,8.112170433,8.021974106,8.31720274,8.020689577,8.039144111,8.094128188,8.159771575,8.23157609,8.197262572,8.142632726,8.152404822,7.720864768,7.832963161,8.094565422,7.969906007,7.916013167,8.365829248
P07996,7.417792099,7.158925641,7.702204145,7.353045134,7.049694897,7.204398058,6.950084606,6.780218616,7.694720808,8.467831871,8.672218381,7.068649779,6.880266617,7.460586782,7.349633946,6.530240347,6.938034765,7.15345518,7.13186258,7.418787032,7.944406078,9.383007486
P08107,8.894124598,8.829055214,8.73545268,8.640472935,8.313238306,8.25730869,8.13172367,8.523143447,8.447118827,8.096555014,8.474755773,8.829933049,8.783249951,8.78012158,8.701645765,8.561750838,8.557798237,8.663668357,8.874988283,8.453661378,8.622938726,8.400784862
