"","ctr_1","ctr_2","ctr_3","ctr_4","mg_1","mg_2","mg_3","mg_4"
"O15498",7.11858195206016,6.93492890671337,6.76850421970703,7.0056071637831,6.91058689856681,6.83648026683524,6.6761002336425,7.00936269615029
"O15511",7.80191146887865,7.91367932935024,7.66292543922842,7.36600552583826,7.83108867932563,7.33296389359904,7.59908155024451,7.53247527921616
"O43143",7.85917727699082,7.99678415057366,7.75621912573663,7.45707019914422,7.70237542842333,7.82347455830805,7.56963319195686,7.71538849483119
"O43175",7.9965970836127,8.05089408188571,7.94357114006871,7.8420620056498,8.09687670848918,8.04897418967466,7.97602195939803,7.96212543259491
"O43237",7.37015062546443,7.27061378616463,7.31093338490207,7.24981745260902,7.65378866956123,7.3192012771933,7.35711894834666,7.15781011139179
"O43242",8.19577397789223,8.08412707969288,7.96568031462784,7.90120991406364,8.1421944044494,8.14442802926271,7.99837132973095,7.76755283983333
"O43290",6.15446206873002,6.63064284466764,6.44667303191924,6.5188772849664,6.80887788235348,6.49081779969501,6.20523445413355,6.26356825233016
"O43294",7.47123585655803,7.67457828468119,7.54760308694858,7.60833044903423,7.21449389691304,7.33824574368484,7.52627513330025,7.76080331767236
"O43324",7.04092974425,7.09981416523904,7.10397534254174,7.06692622358559,7.10387287379073,7.1234982167934,6.9213607363773,6.9647964657028
"O43390",7.98787716976256,8.12843626032621,8.02454747547471,7.83214683171139,8.11406927233414,8.09897846621386,8.12267475400963,7.78817573587733
"O43396",8.01029804536177,7.9185178176999,7.92768419834374,7.88809710541093,7.94214484701134,7.7598414923589,7.77587711153149,7.81797379421302
"O43399",8.16600936937032,8.11946213347336,8.22784475647388,7.96573707431437,7.74629861756286,7.94959597771479,8.11583150637126,8.14255096553487
"O43504",7.57414193205778,7.55368214538334,7.68301321390875,7.57442081962036,7.45186467384357,7.45347626987208,7.53257627638044,7.75302361554962
"O43598",7.16525126158295,7.19542576198119,7.18558896653691,7.19629923363287,7.12605492180659,7.09593990769227,7.23038648599337,7.3145556305269
"O43617",7.36093875266949,7.30773089043708,7.39751427332328,7.24718218499419,7.0497987398742,7.12305925992556,7.27519930601289,7.43678381741943
"O43660",6.80075945566508,6.94988271458562,6.84053391352975,6.85134938107947,6.78468497172634,6.80429627177381,6.76026372036773,6.71329639677254
"O43665",7.05198052801724,6.9556981099507,7.06665471089807,6.90743765671445,6.91506896107933,6.83051916247875,6.78847845998274,6.95247950338418
"O43681",7.25954479104119,7.5951863771577,7.43007404289591,7.31556290437777,7.18888930155691,7.56461713793528,7.27429688732007,7.5259043905827
"O43684",7.64266983879563,7.6062825370931,7.56100213061703,7.5822507318601,7.76879830254327,7.48795891775285,7.40698321802123,7.64900290278069
"O43707",9.62018516365495,9.62981324529054,9.65798866164554,9.53390035430974,9.53340309168504,9.4777253999937,9.59775754529138,9.58508657905656
"O43719",5.69477060632884,5.84495810352947,6.02109741628881,6.36566422369562,6.55535489341082,5.61869402539779,6.1136661882262,6.27257600643361
"O43747",7.11975343148662,7.12244143756031,7.10113329393083,6.91185547870216,7.13660120376469,7.08147424839945,7.1475487743095,6.86755287739739
"O43776",7.97192794860196,7.83180922843285,7.63237840575402,7.72559265272809,7.89948934214998,7.87731664256193,7.78160447562951,7.85765685983464
"O43795",7.1401769214237,7.19652338673083,7.04184216100679,6.8630267668412,7.50906923556554,7.33441079595071,7.09451056833285,7.02095216946255
"O43809",7.49674963746829,7.55385981742075,7.38288655219054,7.23301330283344,7.33854310855782,7.52168950342703,7.55982749624267,7.18896618533999
"O43847",7.14901961536777,6.77159678268992,6.89721213475769,6.90610249891434,7.08711802458204,6.98356143161509,7.0025145158651,7.13234683886453
"O43852",9.03056350713012,9.05355488618633,9.13814147676947,9.04266620928307,8.87141741418351,8.95341814810785,9.08593819825488,9.15815117302828
"O43865",6.88228003517296,6.80139873880316,7.13499003753598,6.58147290236072,7.15039221659457,6.75400836103194,6.65551106193972,6.64495300733911
"O60232",6.89799237258035,7.00817387807455,7.02885065814396,6.83592778720846,6.88791266594617,7.03959671326768,6.96464958013319,6.93185637744763
"O60271",6.99795221833109,7.00752583237295,6.99846474337949,7.0463754563745,6.92738995204378,7.06383295423443,7.0157019240124,7.01804577204126
"O60443",7.12952869757436,7.09622746786159,7.19320651685259,7.10980967234228,7.40127169853498,7.15718968018822,7.24843120694034,7.27811609681545
"O60488",7.69467126582043,7.63341974169736,7.45179906654633,7.43030933395724,7.63840226270995,7.48585686355588,7.47037389399761,7.30544542968289
"O60493",7.29129762889474,7.23722099241484,7.27231950221235,7.06566838445154,7.32525413166166,7.14340367902919,7.27989231930756,6.81526390096171
"O60506",8.73126469878393,8.73397401103402,8.63958221648088,8.56598815894,8.64782067208849,8.67899156110268,8.66742840506252,8.54897937955816
"O60568",7.48840920471926,7.5120200603893,7.40617252155675,7.2930000570239,7.19266921665255,7.5951682261047,7.41423185584542,7.48319254269224
"O60610",6.89654190300074,6.76426293250034,6.76933089316555,6.81082757296891,6.8846690361068,6.90867833629148,6.67872961548233,6.74754303072134
"O60664",8.77111719464593,8.77864193187913,8.83936769886244,8.766279353903,8.72094506491197,8.69492414471542,8.75277173739535,8.78360823047966
"O60684",6.99879997575287,6.96298206756016,6.95744458037364,7.10781205676274,6.81977578125108,6.86393491028716,6.83625788948831,7.00373747141683
"O60701",8.58014517749291,8.44102773327321,8.56408409564769,8.34662878790358,8.5835558836159,8.4778659515386,8.47571889761691,8.41759531059452
"O60711",7.27832022081867,7.28172970824251,7.1986504854517,7.21356540527359,7.25027263984344,7.23866141004818,7.35704539154415,7.36710697591748
"O60716",7.70113774972195,7.68947787520559,7.61454976112747,7.4671047048464,7.66540223504435,7.64827355648956,7.62528116790516,7.58656504176765
"O60763",8.11542274764206,8.00730671325338,7.84404946499306,7.51562418566061,7.86566302311017,7.31446778756464,7.97063163225927,8.02477357238478
"O60784",7.20683468903648,7.2487674114323,7.17600948759859,7.26860982986168,7.09589681797352,7.15319924533402,7.33441413770367,7.36944322208185
"O60832",6.99217680187585,7.00319845902609,7.09047634392875,6.98691028647391,6.8155683365964,7.05085978872607,6.88414069712878,6.92875883003834
"O60841",7.56274225564195,7.67483738079499,7.52067563460411,7.30622590628799,7.52143895457404,7.63795983259623,7.6036030084689,7.41471459523686
"O60869",7.59416397195809,7.51152356269034,7.51860109495767,7.62192477834467,7.54855430001812,7.37198490740994,7.44042102985513,7.24040669350742
"O60888",7.40877636518207,7.34937770547483,7.54500549887285,7.72293014510169,7.54506894130337,7.52969040980606,7.56349361116645,7.5995226273132
"O60925",7.20578178434404,7.2937359707831,7.60561902869237,7.43015070319457,7.43244060866367,7.36715059319106,7.52038581984692,7.47908108281964
"O75083",8.9977305617565,8.98001921418063,9.01663139299936,8.80617661861837,8.89391727309519,8.96833953972865,8.93139051126067,9.00048161674272
"O75131",7.70308310159629,7.59289295098123,7.28411202118811,7.36931353668427,7.68984290217765,7.60840509565328,7.46381125922351,7.39946281727492
"O75153",6.91791999574289,6.89347036055615,6.8018057605497,6.9097383444071,6.94816454074721,6.9560119985235,6.87273928376302,6.901617134914
"O75340",7.42592671142129,7.3143984431128,7.50092359027497,7.19546169070325,7.26704561251687,7.30737166316094,7.3406089222701,7.36914355492164
"O75347",8.05173878993571,8.07922519439316,8.14366953353138,8.32052783878363,8.05394127983244,8.0350578331416,8.25573693958823,7.96519256932687
"O75348",7.20076128598772,7.12390546318002,7.07331049579803,7.08716639326583,7.32877104123995,6.82984075349354,7.10149802295985,7.31321172356229
"O75351",7.1966966775937,7.24664160399224,7.0245870206199,6.98204725122383,7.11224825383174,7.17572045293033,7.08696299267772,7.03840436226066
"O75367",7.41431790712922,7.77881631992476,7.5741156200855,7.38274906316276,7.68806701585938,7.685611789647,7.5769359212435,7.4638666734244
"O75368",7.47527454780731,7.30370520704626,7.56324763055207,7.49885312799891,7.35191271318257,7.52281307872348,7.61987970912795,7.59000336065775
"O75369",9.28973018188972,9.22698183284499,9.16695928208171,9.03478447904504,9.23209948493906,9.2183339789754,9.13942971340397,9.06581814874468
"O75390",7.76813622998086,7.47561469806885,7.75914599446774,7.78441124962693,7.75670923975314,7.46511192124002,7.44542918476335,7.85582145927892
"O75396",7.24271685891174,7.63741091401825,7.11171838952063,7.03813790005291,7.02989158428306,6.81797733802337,7.02675744129757,7.08778222267194
"O75436",7.07245320267468,6.91311752414294,7.06051089112406,6.94819288996103,7.33721597860785,7.02885001390696,6.75740543220627,6.99420779579828
"O75439",6.94168964730177,6.81747534142085,6.92171657406725,6.8575129717654,6.95957038774237,6.84008476861761,6.81880473960476,6.84887163170645
"O75475",7.07266338201276,7.1415230128037,7.04760120702631,7.04703667611643,6.96118007348154,6.96788509306897,7.00686932403973,7.13326520185366
"O75489",7.05552175088212,7.12778070730529,7.10074538763416,7.03550475507797,7.05307326865353,7.16246327096628,7.03457132477321,7.26048776762169
"O75506",7.20571976982663,7.37775515572361,7.61068826334604,7.25465375663407,7.20642135950624,7.25122747766879,7.34577808224565,7.49181403971473
"O75521",8.02331980049493,8.12304419533815,7.99005085009449,7.587158485336,7.83936390914853,7.90642341752288,7.79795384769676,7.77109851791767
"O75531",7.70864181721947,7.84313583247869,7.90274035695801,7.52047479036304,7.47700899909093,7.32810568625175,7.89247302567255,7.87927257108614
"O75533",7.89625570891206,8.01852217933479,7.85879693271368,7.02362033980967,7.90945351253591,7.93358129931943,7.33237480295291,7.36871033477746
"O75534",7.77120541093917,7.67996683191974,7.68773972230537,7.65823796063115,7.57002622883848,7.65418763342537,7.63457954869835,7.44230147515034
"O75643",7.73225936408666,7.82423409369783,7.59802257813803,7.54941427896006,7.74520370642713,7.65241632489857,7.50048184934769,7.52766138038616
"O75694",7.16683085876638,7.6277216960993,7.05027075929053,6.68502212983823,7.04220868228766,7.10571412879166,7.05201545371866,7.17491150640991
"O75718",7.51425740916856,7.4742397421542,7.44861183815523,7.29698331830311,7.44207439908451,7.4777179895851,7.29114944541821,7.324014060883
"O75821",7.41378665830982,7.41990536164325,7.4490830001016,7.3296937245837,7.62319362158801,7.4228162250255,7.1453663147883,7.28175464955399
"O75822",7.16475862809212,7.39530646071774,7.20938496544285,7.16291531904387,7.19511432939456,7.21009971927946,7.21920787479287,7.15236866180845
"O75874",7.60130567965577,7.7441368603076,7.6696156271501,7.5017302968096,7.67827519631394,7.0986034088436,7.55092500003644,7.69459888817072
"O75886",7.06387643299787,7.01926012714947,7.0865952927113,6.88576217228744,6.91111019503468,7.11396122212032,7.15792085346745,7.0612236875105
"O75955",6.93945098229153,6.94452349778734,6.74842211934085,6.76659968555864,6.9732760219448,6.92976393285799,6.84981675163377,6.78515213456521
"O76003",7.69660509824086,7.61152320930921,7.74324129310749,7.26017847234204,7.59295905728769,7.61216467324335,7.61935793125131,7.58977365747409
"O76021",7.48604577234137,7.69562648357426,7.5882424388658,7.54880030941706,7.5279627305818,7.69247570946176,7.53814605764137,7.56007451080991
"O76094",7.19422057002378,7.16472633267467,7.21763776209259,7.3685044899403,7.29766092237683,7.42078554457059,7.32834572407098,7.1739964437695
"O94760",7.05412535894321,7.29219716017002,7.47872897580862,7.35771825567507,7.19075616650788,7.18443828009504,7.27253479242633,7.37521269253541
"O94776",7.04754336956213,6.99447690755694,7.0008624771173,7.02672264773854,7.17731879376802,7.04594024755199,6.98225662056631,6.92489069900697
"O94808",8.02308507238019,7.7912086672153,7.43425248258151,7.06880611100281,7.83630508199069,7.44873899471886,7.02884098869156,7.03675299974328
"O94855",7.75925291381714,7.58183177222556,7.51580998774887,7.39908269252262,7.65240408108823,7.63553485477001,7.50926854329827,7.59031276733733
"O94888",6.95868220064316,6.6462510167228,6.87436776625963,6.98657934083138,6.86252056014947,7.00825275655463,6.95623881906056,6.85813164535721
"O94906",6.94236122181732,6.98031145348402,6.72625296145488,6.86944332626596,6.92637339669358,6.82816485403102,6.85495620295947,6.87942967214596
"O94925",8.13946758404806,8.08192803125002,8.18579897121378,8.00224307624616,7.97694864157198,8.00760328031479,8.10539238065501,8.18788936635483
"O94979",8.21013332537908,7.99559697558073,7.92967892822476,7.79969594504581,8.15650516220134,8.00792894068265,7.75936177575028,7.88437143774568
"O95182",6.94357640011345,6.77292005627603,6.97936607929714,6.81511180804548,7.20194980199438,6.90487596061624,6.8912512551101,6.35080843375367
"O95336",7.33716121762375,7.23774918803101,7.22945334990723,7.16319153449884,7.50636128637913,7.23558579050809,7.14455631141389,7.37835415339805
"O95340",8.522707874057,8.24148901545782,8.3280824269843,7.98484195185559,8.47907988737034,8.32489960757997,8.02480837896898,8.01819570480003
"O95373",8.3407298118927,8.26814932338801,8.17126117345808,8.06948328549879,8.28052512434133,8.21799045250952,8.22900840079481,8.16992532225462
"O95394",7.74017713104094,7.73523148221501,7.53067977844294,7.54026811774186,7.46399076514468,7.29967768849495,7.32429867167087,7.45326669408227
"O95433",8.08688451071403,8.01543394259449,7.92017310434247,7.90548007734592,7.97365343352597,7.90042588049256,7.97434771561953,7.86444582424922
"O95747",6.87741612480809,6.89014166794858,6.860392210384,6.79948083396369,6.84125435696571,6.96115814461931,7.00352625320631,6.89734607547924
"O95777",7.2265210588554,7.37083162691204,7.39575041221425,7.35642819145523,7.21201931327752,7.43948412679406,7.48438890598734,7.51075798619582
"O95782",7.43749129001163,7.6150536884882,7.39974207650918,7.31148559740099,7.50541783984125,7.5534824022535,7.43412452530282,7.34789876784878
"O95793",7.44527392720145,7.77999899641083,7.65628553212281,7.31315378584915,7.31065593520522,7.26795224741038,7.42540109734769,7.34638777210924
"O95816",7.48349681019105,7.25267057731465,7.59304505164092,7.61962934510293,7.37842820566369,7.4952294897931,7.75513269805812,7.55050944300232
"O95817",7.42815228577275,7.41598042294348,7.50625228506093,7.26752797967264,7.52938465820832,6.83762754865725,7.30414177377004,7.4105889173055
"O95819",6.78460232988182,6.79678957839858,6.7778997808087,6.65940356157448,6.80346433396037,6.96885672115282,6.63268340248278,6.65889009559555
"O95861",7.0539873859986,6.8350878571902,7.0392255760713,6.9033278234313,7.18190217872389,6.97419210950729,6.96560633178216,7.05674843515314
"O95881",7.67317786258561,7.67135266845781,7.67728893253853,7.70291552771627,7.40398100150127,7.44358566940336,7.50713388500484,7.50770011902634
"O96019",7.2983555983969,7.3462470327967,7.3896068779826,7.26071905678998,7.27728086254179,7.06194545735513,7.11604268176848,7.19558913104137
"P00338",8.8328241596291,8.81745392772904,8.98014806370044,8.9602646317463,8.93902729317414,8.85970252770377,8.9263218870301,8.94099238808469
"P00352",7.47606120586561,7.33568401114442,7.56579065205689,7.49456485343828,7.34907651322835,7.40712914120539,7.62869445691677,7.73032370194982
"P00367",8.13968790207107,8.0657087804599,8.0106407914546,7.50185594866454,7.78949041329367,7.71127763385145,7.78573461406289,7.81915568599884
"P00390",7.58245509052137,7.34400018516883,7.50464124901045,7.73485348946194,7.50117486780535,7.49404161858994,7.66787388766666,7.52042590548928
"P00441",7.93451541309282,7.92608788988696,8.13355692622039,8.068291616056,7.85200862513319,7.87835196834671,8.00936910735649,8.12806923871796
"P00491",8.0234538743505,8.09376896033875,8.17408004123675,7.91908642532018,7.8785367311879,7.82495450338713,7.91028509955821,8.17846466634295
"P00492",7.88341856144997,7.73175254243014,8.0223695154208,7.81079649876538,7.65940034168318,6.64974332975957,7.75871438836269,8.01830677830512
"P00505",7.83468019968435,7.73551112999656,7.86507155459572,8.01648948676435,7.92277850633213,7.78436966474535,7.79243313721793,7.96077403356481
"P00558",8.92625710875183,8.85080591077907,8.94233104112279,8.72578851267043,8.7420726021417,8.73954197363978,8.8854859677947,8.82318157014551
"P00568",6.72711363116239,7.06705244444802,7.38680314475355,7.48553767136879,7.19858472050073,7.2308262690598,7.21273983552642,7.56375073359253
"P00761",8.71947698209247,8.60044983520322,8.67680890246592,8.21799081051533,8.44314996990497,8.37589217089034,8.21028723609462,8.36461967246885
"P02452",8.15494730311952,8.12230034926264,8.47358488740164,8.50416644431285,8.08421878702922,7.49363731831799,8.33601287838925,8.62698627397893
"P02545",9.39273620886419,9.33679039865854,9.37009133828031,9.10208355893809,9.36028744965625,9.2908864022079,9.17110908424612,9.04177796228757
"P02751",8.01943784476162,8.21139960073114,8.51900209312488,8.50317695573578,8.13471144569036,7.88366748768745,8.31456755051166,8.52937500792973
"P02786",7.83714930086478,7.96144883818779,7.42972256162388,7.5075966036164,7.54604411876994,7.54183920459431,7.55792275728134,7.46870713111779
"P04075",9.29208475635017,9.28838489848386,9.25678208519051,8.95976445601436,9.23327672548686,9.12633141078309,9.09540233986988,8.99949124601332
"P04080",8.04182094954813,7.89072179752907,8.11978260379406,8.18593249178751,7.88675623194148,7.81543999639639,8.02693056499061,8.00442569149985
"P04083",9.50369480907548,9.41047819599747,9.46308315819653,9.35285625446647,9.53152549757072,9.4719817920645,9.41194687021642,9.29109646661739
"P04114",6.9254110250888,6.82155253368258,6.71987764269835,6.88055778331868,6.94887435207039,6.63701524816522,6.70191115902489,6.74510798215885
"P04179",7.6093820542638,7.39931399368982,7.23817615710855,7.14634609412943,7.21804262932388,6.79594743203522,7.10437401199775,7.11439651729563
"P04181",7.95760156478358,7.77641668739936,7.85071910156433,7.80120178896122,7.73828310760622,7.85680988494853,7.84655639596355,7.80045326603795
"P04216",7.36976709061678,7.84965048717624,7.40043828903137,7.05379083511906,7.33049812071291,7.37235560673059,7.6348508879962,7.3433222746551
"P04406",9.7799170213733,9.77632064978821,9.78427569498285,9.54503045517674,9.64346182661663,9.46451370176373,9.61566494289149,9.74553727775566
"P04632",7.88527377625481,7.88003971872635,7.88202053434588,7.72902069611233,7.90527595634396,7.8206122930538,7.80792528678282,7.71170624183399
"P04792",9.016475130187,8.91075182310691,8.96682304487289,8.93402445304126,8.87412884058579,8.84201448342079,8.94039681820554,9.03286967695133
"P04818",7.33750556384806,7.4061298179647,7.17515961516816,7.14067135137955,7.2268298602898,7.40068181936953,7.11507950629388,7.14971891123757
"P04899",7.48588230562931,7.81840192256713,7.49060244722407,7.40789742527004,7.50093636963637,7.40948390108368,7.58718880572091,7.44001808188873
"P05023",6.99724879961043,7.79417575145899,7.01332419840752,7.05676142269477,7.19627391325738,7.21885607831118,6.96009351629232,6.88559273778845
"P05067",6.86183202852783,6.86735211945597,6.86095388178113,6.93963366425335,6.80680086679154,6.94603768569447,6.84050595588386,6.9179687196674
"P05120",7.94039487219861,7.8709991922609,8.18202159726882,7.84323578355389,7.89163495000257,7.9932368705834,8.07215808315298,7.95975770072307
"P05121",8.03592344167145,7.90943534388526,7.70895868136223,7.66855359141049,7.92156932750281,7.57975760933137,7.65644040383978,7.72928368282204
"P05161",7.34945711765043,7.01525842329489,7.16621497261839,7.13692660096125,7.45361678726641,7.22526143965843,7.16651180992382,7.51648998663702
"P05198",8.01969385256619,7.82822047293488,8.07532101392968,7.48177255211522,8.1397143646164,7.75432359933447,7.77156670025281,7.6735559978854
"P05387",8.99331457541201,8.99851434406681,8.99665544437705,8.96629764137892,8.86642945742367,8.97394307591362,9.17040913144799,8.9347065207951
"P05388",8.76779072604631,8.85365827191386,8.71509955539421,8.63678241407818,8.73150048186409,8.79399975732984,8.80771897104182,8.77304839893394
"P05412",7.22130761769844,7.25416491679052,7.24537887274538,7.11938980272332,7.05405475986674,7.21636663611547,7.17697463825039,7.05798290563492
"P05455",8.08134104799586,8.08196885506894,8.18239767693146,8.13924106677218,8.03566128144901,7.94340644716742,8.18818797455158,8.27108315541197
"P05556",7.93219795562666,8.35795358812766,7.74354115516767,7.5109866808876,7.53133879065408,7.65031273616904,7.87763693494387,7.64018708803231
"P05783",9.26100756130964,9.28605316620806,9.19157924297064,8.90431723667086,9.03084628342376,8.94674469252919,8.95530126516097,9.1030199549943
"P05784",6.60209860672265,6.83027896505658,6.79453725692035,6.7008521363616,6.77568347607017,6.85782143670988,6.76299797324276,6.35006776355459
"P05787",9.46186378427332,9.35043054708034,9.39206187994488,9.22763750879873,9.04601709509093,9.1206910184403,9.19431188381462,9.29134868267709
"P05976",7.7326409953588,7.54159648453891,7.72671706608523,7.46788409256871,7.18011570498184,7.41157989170161,7.52713303706957,7.52774212239988
"P06132",6.97497277915108,7.0425145508723,6.92853964607209,6.99165901059775,6.91997114596189,7.04386082573537,6.97300716338099,6.90910236753463
"P06396",8.26128030120178,8.20571587762133,8.19086707421301,8.12854988607401,8.32881883481032,8.19509448429263,8.18607502949584,8.11716710095857
"P06493",6.93195454378551,7.02704929950456,7.06818730913322,6.89623983548671,6.84228306582549,7.07870298834557,6.92473481477468,6.91297254884528
"P06576",9.23172306921877,9.24813908643659,9.25208364753086,9.04225329048672,9.07058709823451,9.08875404302634,9.20393603250272,9.19388920047365
"P06730",7.24470802509345,7.38402696027777,7.35366585512804,7.08015972597185,7.38013601357601,7.27585057840653,7.16645471643417,7.15195570889746
"P06733",9.4214390536827,9.55978222642313,9.55753534388919,9.47009875403806,9.39965224788716,9.43884188630892,9.47458320357966,9.43837186830813
"P06744",8.31355920592152,8.37217953887641,8.44349502075094,8.3815195137251,8.44923201747206,8.43366637166001,8.37067208395715,8.41602166000634
"P06748",8.98205423475872,9.18943364968552,9.05261535122765,8.9273516927271,8.71833185795073,8.85983355072151,9.11685073827699,9.17043832344632
"P06753",8.59601195227334,8.37064263971445,8.69283413636949,8.38113532502351,8.48874024714467,8.19709759223811,8.23077556605396,8.28615272487712
"P07108",7.58984038713936,7.484239758641,7.7411450806536,7.83803030090881,7.58510929464884,7.49595168136048,7.6051308662538,8.1799437471943
"P07195",8.867920159093,8.83191872905627,8.90065713880068,8.75859231013124,8.79640631872251,8.74510741259101,8.73030436155695,8.79089079007282
"P07237",9.24669799368747,9.24384001396466,9.22508166613729,9.27385801205076,9.12415449259535,9.21269506564544,9.26273103897749,9.306255646463
"P07339",7.830303141546,7.84518956664934,7.6851038879837,7.5584448958546,7.43564846759182,7.42160525884355,7.40783462091408,7.81323741343353
"P07355",9.67017174148387,9.58284198078482,9.5496635289628,9.43140598275142,9.61177798221892,9.5719545270783,9.5817980489892,9.5188722477823
"P07384",7.99418259074648,7.84705207242008,7.95522469153228,7.59628675067844,7.81707923112286,7.66861118014562,7.62220999261031,7.72646887369014
"P07437",9.38900965959854,9.43941790422327,9.41337087761992,9.21971807297847,9.39497619992594,9.34145706127212,9.37093976267496,9.36002456904038
"P07602",7.47869513966625,7.74439319740979,7.87512593110062,7.93290051521588,7.68940364419678,7.61430998250355,7.86038489778182,8.01871380348647
"P07686",7.7083075236132,7.78539042394098,7.68394691192474,7.71491882338486,7.73671108481709,7.7879137382958,7.86117292856531,7.83530326930231
"P07737",9.43836569599284,9.37759370767674,9.41363192842135,9.27382091916706,9.26237752490505,9.25142370043681,9.04906891930504,9.43574240602917
"P07814",8.08534938016404,7.85797488824808,7.70333217993819,7.30389762103993,8.10941906309052,7.87427495932613,7.59408690960477,7.56435510739978
"P07858",7.62364739137895,8.20519269259084,7.87742575528556,7.65360023705012,7.20572903636779,7.48225987269986,7.58770755897741,7.82990739394993
"P07900",9.51228198774703,9.56339201712455,9.54532924434252,9.42371336977981,9.50837995133223,9.50486585291905,9.47963704695713,9.42947825988761
"P07910",8.74305785786545,8.79781231885928,8.763457335024,8.62296290200105,8.58995693600963,8.74917808796329,8.74801566237599,8.61509245475641
"P07942",7.59447026007495,7.57314563367133,7.66908773138794,7.6007202515003,7.36999574039977,7.49256908035712,7.56945298075154,7.72223399523201
"P07951",7.32783035296146,7.39181649318526,7.39802502936289,7.36273501108818,7.27669381786471,7.43881868116369,7.3619826671421,7.33167420325925
"P07954",8.07559899680394,8.07451692904701,8.05348272025314,7.96293159618342,8.02603606877013,8.09666373567312,8.06291260303919,8.00917811933753
"P07996",7.29621735055314,7.04159361387722,7.5759679922568,7.12693354340958,6.95279733815363,6.76750170338219,7.33831064468836,7.22917628320359
"P08107",8.74835332919445,8.68435040812266,8.59228198330407,8.49885891954162,8.6852138550289,8.63929587563448,8.63621877706272,8.55902914998239
"P08123",7.78875644174537,7.8281183367365,8.01593023919141,8.1545326122606,7.04357667163,6.97203785647284,7.85896051100319,8.10160939270159
"P08133",9.21024652714055,9.20499845168821,9.12767788345226,8.93533037135235,9.15873704186425,9.04900615363663,9.10930264576257,9.1020888499244
"P08195",7.00834085000137,7.68206098797666,7.1623556961842,6.9264087369166,7.45261426544389,7.62866594762809,7.13005293823327,6.84431682852897
"P08237",6.96287112112313,6.85471178691192,6.9202312929727,7.02432876506819,7.19652961187899,6.79481129109455,6.90453424963764,6.92426911093742
"P08238",9.32868945056824,9.3039939440398,9.27746068904722,9.12851803645702,9.31570638292941,8.86199823054856,9.18684971832103,9.21875547583365
"P08621",7.65263439376915,7.73828885111825,7.74853133448093,7.55092500003644,7.69022445336611,7.71612474739436,7.60380079004549,7.44865085387872
"P08670",10.3440581476211,10.3771576257385,10.3697195602035,10.3852528015189,10.3549635233261,10.4209884861494,10.3501810175389,10.3657383598886
"P08758",9.45861150954163,9.38750929201351,9.48811555683392,9.3964396716414,9.39486811111168,9.31034471382341,9.44004802750437,9.48009514490942
"P08865",8.82377291538888,8.92534648437378,9.03494758472528,8.87339402922765,8.70999652272515,8.86696266216171,8.96694082838038,8.92460630559558
"P09012",7.60178269420336,7.49618870955414,7.5631569961454,7.30746499814791,7.45766769717082,7.41185959401423,7.26722773621375,7.48758177860804
"P09038",6.98456995684284,7.09630531666693,6.94569675180631,6.91858232642019,6.88126906960452,6.94777074583593,6.74576917458024,6.83066712787218
"P09104",8.44813244838992,8.53835656853612,8.5448569124673,8.50835480352431,8.4017066657533,8.54783697629114,7.25343511068241,8.52208444294604
"P09211",9.01400681054325,8.95977077703422,9.04573955165444,8.89129896078265,8.92452036099138,8.9117576778436,8.97935283251931,9.14539524214615
"P09382",9.11030462395663,8.94013493254659,9.06650475492363,8.91833289821607,8.90990309103921,8.71180913851486,8.96586406589026,9.08942670484156
"P09417",7.28657984452746,7.2765808703011,7.45328406232946,7.30285177327706,7.33262597271491,7.25040849486541,7.21806582042784,7.20974407702888
"P09429",8.89343985234506,8.80347454681844,8.86743674334112,8.52878965031698,8.61213726586108,8.53430980288111,8.82528710020909,8.15841298200602
"P09486",7.7064445756807,7.58666273321559,7.69520871456415,7.7740141870969,7.75421608277918,7.66572518639632,7.65365720191959,7.67509179977638
"P09493",8.90607385792175,8.74986648071557,8.9475262222308,9.04390259219509,8.85991264122747,8.6754755684453,8.89926450492024,8.78591601929664
"P09496",7.62108585396959,7.64764041365892,7.68120896592233,7.77906732993108,7.41887596240188,7.4919000916329,7.51884393104926,7.65613724828287
"P09525",7.26420514467812,7.36105316234652,7.36301735215939,7.30991800264836,7.27488026923657,7.24539304017125,7.30584226533895,7.34962336417958
"P09622",7.31009164122822,7.49718542320427,7.39394122650625,7.41617283858451,7.14073322148974,7.41768183697222,7.42110750538502,7.34747483676955
"P09651",9.17872864411634,9.19040467053827,9.31384802895577,9.05810101716924,8.93551822178414,9.02614550933053,9.14257843172235,9.12717413885758
"P09661",7.3689776564348,7.51763766150368,7.4020896966166,7.37180886174368,7.39916652353632,7.50407314644204,7.46133165199241,7.40689672847241
"P09874",7.91238910582933,7.61751761676163,7.34027733853082,7.14446488829002,7.77042485174088,7.84907025935154,7.6076963305063,6.89270119364944
"P09936",8.83333619339747,8.76890583272131,8.92123729386826,8.22823730448674,8.46692296498113,8.45425023105368,8.70602780191268,8.98949955933556
"P09960",7.69807757539211,7.65290105379913,7.69142264658602,7.08101144056725,7.42779990735709,7.72710107932824,7.81111061327577,7.64562807547391
"P09972",7.91448820591433,7.8142191293799,8.10567130936936,7.58795388709535,7.92120645110288,7.69539877476148,7.54693260078004,7.88869161077296
"P0CW22",7.99275212694023,8.05887662354549,7.95991302453538,7.81696630841832,8.01391273223992,7.93410273519093,7.91101310976625,7.8565813250452
