"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14"
"O94925",8.27756547228218,8.2190496774082,8.32468293871666,8.13801275141896,7.64759176450414,7.58882066723193,7.53090638498698,7.48723110512379,7.48523978924041,7.44174278973048,8.11228915992629,8.14346389913405,8.24291213357731,8.32680880044709,7.76339955376648,7.45651385129212,7.86513422269631,7.93716460802538,8.12981462484295,8.00301768684738
"O94979",8.34943016054032,8.13125389000384,8.06421744724394,7.93202911398552,7.87815765673319,7.87681755423534,7.80218569448017,7.76389535524319,8.00580685006765,7.73225573753995,8.29489211769192,8.143795084803,7.89101061693195,8.01814124939036,7.98954353595929,7.44271741237679,7.80121520871529,8.1719711215039,7.90329814360347,8.00139666072856
"O95182",7.0613842576602,6.8878324811112,7.09778116072738,6.81996302878726,6.8935663726927,6.64684254065645,6.8525871045536,6.91260469339061,7.2500558201603,7.25347749202342,7.3241413395309,7.03708253465989,6.93757779398537,6.45855912189446,6.77117812382953,6.68102239120576,7.12597548728453,7.25133416635922,7.2043605170053,7.42260124564041
"O95336",7.46164681318935,7.36054811414188,7.35211152507656,7.28472548174,7.6913844688672,7.3909623365226,7.19879839565501,7.59945537347051,7.24035844873939,7.27752584142027,7.63371760683465,7.35834801143815,7.26577408503211,7.50353864694216,7.73718699115963,7.14552194338266,7.60207926045979,7.3950330855386,7.52088322652604,7.63467440632433
"O95340",8.6673079903779,8.38131784543805,8.46938043994773,8.12031639168204,8.06232985840514,8.02440506349167,7.58462414918256,8.01315147151308,7.77393334734418,7.48626476086382,8.62293979153767,8.46614361938991,8.16096090727329,8.1542360394837,8.01859702468331,7.34168197794756,7.838718640403,8.00570760383203,7.88091611743692,7.6235696791553
"O95373",8.48224240610846,8.40843048421012,8.30989848610929,8.20639378847222,7.37699816943401,7.83311148116521,7.41473238829022,7.75598956411081,7.67011512766142,7.6314295899645,8.42101625859957,8.35742059524317,8.36862547902211,8.30853997025015,7.88495497829335,7.47027787972076,7.06615845595662,7.85557833399893,7.73000910220496,7.59807663018737
"O95394",7.87150047686391,7.86647091792325,7.65844869743323,7.66819971683318,7.83718964395167,7.42758794347313,7.31458065821761,7.33983775369996,7.57437248276436,7.3724895422688,7.59062820817419,7.42352732155284,7.44856603546455,7.57972218767201,7.48032782361498,7.27514153391092,7.32138663380971,7.33192275485437,7.48433241010497,7.50195723494639
"O95433",8.22409025074443,8.15142741997153,8.0545503432545,8.03960802771677,7.6421438349462,7.41812111519462,7.10369496712455,7.38373812584024,7.39889801628828,7.38640214995842,8.10893804389026,8.03446807907376,8.10964410548782,7.99787756892365,7.86427541506964,7.16009179652008,7.46462092145824,7.39383836313181,7.3917892689013,7.28666851528786
"O95777",7.34912948344857,7.4958884898696,7.52123005855317,7.45169310916254,7.24640388893793,7.23253182001919,7.03032916344933,7.35369987608535,7.13578490233941,7.87464410999763,7.33438169469657,7.5657057791138,7.61137243309977,7.6381889030489,7.21140125687253,7.17696151263185,7.10052938098859,7.08715886078088,7.08804019572,7.04332890367653
"O95782",7.56367913096122,7.74425413339576,7.52528944722982,7.43553556878169,7.67737916632332,7.56025443255988,7.3995891870727,7.95405869924344,7.43816463539992,7.56938845340405,7.63275815335612,7.68163820087221,7.5602552441997,7.62317596514122,7.87223302851175,7.39998369869384,7.63159298707423,7.58369304330513,7.44421797497356,7.55822556098755
"O95793",7.57159381189343,7.91199797801173,7.78618553513723,7.43723206046952,7.21907710101154,7.3215630808918,7.22883051766939,7.3773575484534,7.16168233497247,7.35235215732115,7.43469183016188,7.39126361228648,7.55138381062057,7.4710299095711,6.87761400214923,7.39062835130573,7.26040387978026,7.28850406813725,7.20973668040468,7.23037121878139
"O95816",7.59369265028568,7.37572266646453,7.72187208806197,7.74890742267003,7.40826745553832,7.53490021028325,7.36296026432683,7.81544335570277,7.41703910483549,7.60244753582748,7.50361395561203,7.56822293763417,7.88670978679499,7.67861480104981,7.5296279646531,7.2961798531929,7.5394452691032,7.50495580575199,7.44350463690048,7.38531652148217
"O95817",7.55418167695272,7.54180330079377,7.63360675615079,7.39083214623043,7.26050253804327,7.17721967818957,6.66520709991088,7.15176854647178,7.16674690891384,7.30331292766733,7.65713160360297,6.95363783007315,7.42806714651765,7.53632032043274,7.01224617988536,6.73232577598856,7.19937151041468,7.14604067879066,7.17275001333447,6.89490669253487
"O95881",7.80336446851849,7.80150830732164,7.80754528874353,7.83360667632508,7.09358270555128,7.57951477326627,7.81159616935247,7.50292783565635,7.35123978734743,7.65058617728717,7.52960029174045,7.65765759381536,7.74152477924602,7.63507915472206,7.24525438601124,7.26544843286121,6.92652477075837,7.42451609493548,7.47155039925634,7.57991396874142
"P00338",8.98268584910602,8.96705483890011,9.13250931716341,9.11228853391014,8.58528244587886,8.71873353041311,8.34925225693759,8.54546830360975,8.63612821342846,8.67502226275714,9.09069087304684,9.01002024772961,9.07776990123593,9.09268930864638,8.73548404174208,8.36215012334441,8.52269863299202,8.57700874960972,8.60265188592492,8.65790879576715
"P00367",8.27778952832041,8.20255524347376,8.14655294606163,7.62913582952277,6.91117159108979,7.39178307985454,6.83829751916273,7.54550288138213,7.38527485294177,8.1140831785352,7.92165043056605,7.84211065773485,7.9178309087469,7.95181901770452,7.12386970546138,7.33834862563235,7.07349183618804,7.57134822652556,7.86710563523813,7.53005609994065
"P00441",8.06913599010164,8.06056548172559,8.27155453156061,8.20518190062671,7.79856270343058,7.62583732807618,7.30793649756055,7.58970858909235,7.23822861321005,7.04455130916185,7.9852293546625,8.06254277039122,8.14525968599597,8.26597373747013,7.72592297031599,7.44005937098408,7.51894495449731,7.46914094653659,7.51058011894331,7.35145862374019
"P00491",8.15958342151685,8.23109150505509,8.31276518007356,8.05344522714445,7.57238645773235,7.9107790951746,7.4630412333436,7.70134246518014,7.47021149186364,7.16063799288549,8.01220754856228,7.95771622045123,8.04449457410906,8.31722419671233,8.0006360416648,7.07844685772352,7.36893099190443,7.64757482917282,7.60878327013082,7.44450239837519
"P00492",8.01717220616447,7.86293295287259,8.15848066486313,7.94331800471989,6.99005139331625,7.27089428496569,7.25591052005169,7.39059993663022,6.89521283701192,7.33949660197024,7.78935319196532,6.76256588254404,7.89035224567715,8.15434899751211,7.0130699827983,7.14220151868142,7.27537096791279,7.47483838581141,7.10968877358535,7.40291412178406
"P00505",7.96760692731043,7.86675531033553,7.9985139156942,8.15250087298116,8.06811089643772,8.00082114483042,7.4972132980031,7.34858060969082,7.15937530913366,7.82410158192921,8.05719994967265,7.91644280108192,7.9246430820753,8.09584012620444,7.56827526320078,7.48682166158069,7.84978856025902,7.36126445700364,7.21635104473566,7.69490417412595
"P00558",9.0777040239001,9.00097268677854,9.09405067387736,8.87383418695249,8.58823777711411,8.70001099319873,8.67520573598202,8.84493156713026,9.12713542109213,8.7859256577308,8.89039455965047,8.88782099536086,9.03624114132609,8.97287965908824,8.76915991029261,8.62174758131523,8.5202139085261,8.9177028209021,9.08864503623946,9.10716090911772
"P00568",6.8412488834724,7.18695525240695,7.51213098770618,7.61254068895423,7.4587524399012,7.58443337785261,7.54986466376728,7.56115742939693,7.38327762122983,7.39712603709924,7.2587122017596,7.37088888852673,7.38819029300612,7.69208074936475,7.67844595412015,7.49354886579784,7.39300224271926,7.35056872513955,7.41849717660374,7.35235570925629
"P00761",8.86741557209225,8.74636895679696,8.82402356652945,8.35742095932306,7.57369831957202,7.84141571736396,7.97672120248099,7.62250234368687,8.09055741067314,7.66534486252714,8.58640027084271,8.5180013455916,8.34958668257467,8.50653759286372,7.77647362573136,8.14624863102809,7.78612849691308,7.96697516987299,7.95598818921534,7.91936028670894
"P02452",8.29330782726836,8.26010697042724,8.6173515609143,8.64845197835106,8.14548420551982,8.56049651109041,7.5908445432154,8.78343904922813,8.52607932665124,8.57204474092652,8.22137929918598,7.62077775817677,8.47744544297789,8.77335562479447,7.85855584220447,8.44415443517919,8.70525253455436,9.14510840504542,8.91923989578516,8.75369142159008
"P02461",7.883051448503,7.92733520258815,7.98854556967204,7.68580005172433,7.69456262958669,7.40705898458753,7.60536869699498,8.25970991192997,8.10465564098295,7.4739669459642,8.12008298401983,7.66588990641678,7.79488727998312,6.55267743451331,7.74588447296507,7.67072390858049,8.07287466010431,8.42253647680116,8.4406711627627,8.40706060204219
"P02545",9.55209761939753,9.49520260727355,9.52906854569782,9.25651362516052,9.08406961364028,8.85432173775505,8.93169548419098,9.18597691481055,9.28879114438843,9.2432965111864,9.5190983198654,9.44851978285832,9.32671026874881,9.19518485648307,9.06132450842412,8.85755286219811,9.23719593932091,9.4264737101784,9.39765551287197,9.3095295022455
"P02751",8.15549925415366,8.3507179200927,8.66353933549049,8.64744570166328,8.39497454520261,8.6265767460164,8.40216096748181,9.67187973324691,9.67461040864671,9.87344713905402,8.27272863913007,8.01742535579707,8.45563626396854,8.67408824185923,8.7687451299495,7.98917081357586,8.77169681472297,9.32417009521988,9.4214435039932,9.82450557156272
"P02786",7.97011792037818,8.09652637986785,7.55577859481412,7.63497388302286,7.55613435329963,8.01448210255314,7.36951490334939,7.41589579280726,7.40058262246581,7.63500533064264,7.67407371610699,7.66979745945572,7.68615389297168,7.59542459414546,7.58000031987167,7.43706408635881,7.50106275509824,7.44731931478638,7.62504953154332,7.47470482897677
"P04075",9.44973846881894,9.44597583749075,9.4138368365742,9.11177987197052,9.06088998862458,8.83105134594544,8.98526605596904,9.07497552045508,9.24711018699658,9.00007886270468,9.38993267430714,9.2811728770264,9.24971904950791,9.15218068465567,8.97566739910967,8.79470911644098,9.21639544465858,9.34757813842203,9.44693479887219,9.44124963811988
"P04080",8.17826212081908,8.02459935224988,8.25754650775034,8.32481872466083,8.06383127721464,8.01583028610081,7.7051969168794,7.69946138586047,8.24846488723304,7.93737013340607,8.02056650508305,7.9480402860318,8.16311909926275,8.14023239791016,7.97591684893873,7.59487337927048,8.19995118192121,8.06911335422044,8.21704729926761,8.33600945034155
"P04083",9.66493879340279,9.57014062510861,9.62363810688776,9.51154104365715,9.27623843679001,8.8011808083668,8.86945692096106,9.1743591265367,9.21171857382799,9.15012792879307,9.69324166994591,9.63268771900249,9.57163421751858,9.44873341131559,9.10459675126502,8.8696817879528,9.14751241389949,9.33061568285715,9.29502130511375,9.28379321491446
"P04179",7.73848627166002,7.52485410136373,7.69045582248567,7.56046802301326,7.64655537871733,7.6262233656774,7.61899752446969,8.18084244774291,7.86652833740568,7.71828739037544,7.693916846347,6.91125054974202,7.68279399555821,7.23510258620659,7.71579580442642,7.62557129827348,7.85539531055601,7.74324480748685,7.88886239405665,8.381944272018
"P04181",8.09261383188307,7.90835488992542,7.98391795245356,7.93356050672983,7.94352421879229,7.60786585312277,7.35342195549311,7.93312485827237,7.46880285617649,7.40671986083753,7.86957431857099,7.99011207482331,7.9796846205069,7.93279928402812,8.05204991683898,7.59105212670565,7.64571524917307,7.3199185097438,7.66659085708829,7.08303357066082
"P04216",7.4948058921701,7.98283120747046,7.52599747200853,7.17346864061634,7.65130565546627,7.91521089608223,7.49390046650424,7.53642334823749,7.46341748381558,7.5772822692646,7.45487066716284,7.497438326219,7.76438722114421,7.46791240150073,7.42185665423236,7.41836989732475,7.67570042364696,7.72337228947313,7.61409286372672,7.79624903961749
"P04406",9.94584751668033,9.9421901274284,9.95028014151762,9.7069757587705,9.85818317816792,9.94841390219136,9.75515354219559,9.92093832741842,9.88138331693342,9.53921944770851,9.80707716137539,9.62509292170411,9.77880866314939,9.91088447078369,10.0383185138379,9.78277455687459,9.904321897375,9.81495698402502,9.92874977981767,9.96746023677799
"P04632",8.01905889738273,8.01373603646706,8.01575045950024,7.86015475681463,7.96145043656778,7.95864098945668,7.97855157859048,8.08020478464883,7.85651717976243,7.7823701284353,8.03940044350558,7.95330033821356,7.94039807845628,7.84254653767426,8.08658512397072,7.6484183600002,7.93519057509514,8.03435048407536,8.07733619786239,7.99456486980962
"P04792",9.16945272508947,9.06193566856641,9.11895822003998,9.08560315246565,8.70674925502782,8.85993710160918,8.74042540212091,8.98108577911961,9.04605973721632,8.85262579109251,9.02469132396052,8.99203210008763,9.09208363405931,9.18612542914889,8.77373422644375,8.77116974253819,8.78719621683349,9.20122609659047,9.23910571817479,9.03412267459559
"P04899",7.61289117043548,7.95105246558153,7.6176913960873,7.53358316332613,7.49851172982448,7.32135429392341,7.1927465319504,7.38329512917275,7.14424547701599,7.09537353837206,7.62820064850092,7.53519655600594,7.71591648242511,7.5662487935321,7.4082120936271,7.46590124670164,7.39274999309468,7.19848172793613,7.34080781784856,7.31856097824455
"P05067",6.97825297409608,6.98386672138345,7.15202709398393,7.05737462756034,6.91605450859085,6.91906609415734,7.81159616935247,6.91002759861169,7.09678649680587,7.01877017740118,6.92228812878105,7.01872001029135,6.95656507365857,7.03534210572623,6.89024589626212,6.53375976540311,6.95358713854102,6.95663010883809,7.1389899418353,7.29664614803239
"P05121",8.17226455315653,8.04363040109705,7.83975236084891,7.7986617398672,7.68245094222899,7.46248267626599,7.39708313816218,7.80253768338301,7.67957943650208,7.73070003058002,8.05597025536844,7.70835920499674,7.78634303447779,7.86042220547579,7.68092622133304,7.16709275584311,7.60421270787118,7.2511600354716,7.57128293132648,7.73668895452837
"P05161",7.4741513310169,7.13428247046627,7.28780021687809,7.25801492546128,7.48978082226873,7.20480622210656,7.20302886387726,7.2003880150542,7.22411067507772,7.47859763436673,7.58007822069545,7.42643856559347,7.28810209045949,7.64401815520198,7.43858972101537,7.156796527635,7.45209557689795,7.24796356983114,7.09989619781392,7.10586408972134
"P05198",8.15575960550242,7.96103760191542,8.21233056244387,7.60871168898457,8.00180769298821,7.29854905603998,7.3567293925052,7.95242024102337,7.96389090627176,7.94846477713696,8.27781643984126,7.88588696053647,7.90342261570346,7.80374901943278,7.943448924307,7.45375752195178,8.0359500486752,7.9722809954306,7.93266644647606,7.93815406814426
"P05387",9.14589921786744,9.15118720814892,9.1492967695263,9.1184239023127,8.79614405097359,8.58742361487151,8.31596196027081,8.46211792008567,8.75407672749046,8.62217745367213,9.0168613095815,9.12619905274749,9.32599844023495,9.08629679248948,8.62356015550658,8.35830523388675,8.80104225776737,8.7170958624398,8.78984492465218,8.64261431291594
"P05388",8.91654902887666,9.00387344236236,8.86296387599287,8.7833179706371,8.18465852882334,8.5442410496609,7.85419664082186,8.43084053008026,8.41013387029901,8.35714866153354,8.87964306799881,8.94320273443841,8.95715471453495,8.92189590582037,8.39254408472739,8.07627710941696,8.01470295512155,8.4335329000049,8.42049393740881,8.33630588359498
"P05455",8.21845273513067,8.21909119386249,8.32122393653726,8.27733511181176,7.81143045431198,7.82055293220376,7.46377137811659,7.92948962386268,7.55381312314318,7.61691906959113,8.17199794500519,8.07817787348147,8.32711247496555,8.41141409295507,7.99721211678125,7.51063520756666,7.69303784015147,7.43816200541116,7.55874327842931,7.39674050709164
"P05556",8.06677921360401,8.49975840872075,7.87492157654541,7.63842147787825,7.5062234298195,7.48074446419213,7.19567847462194,7.17119709202022,7.47044218970423,7.53136855944707,7.6591188907436,7.78011140202601,8.01129248596823,7.76981395756351,7.47120310763122,7.48011280241629,7.29440909734609,7.85231823699334,7.91662134029148,7.50932369323367
"P05783",9.4181340040322,9.4436045439906,9.34752773344421,9.05539191002675,9.14077985391436,9.31998761433693,8.98286210658009,9.47613055229702,9.53363794759242,9.13344693794374,9.18406770581163,9.09853920928966,9.10724095660256,9.25746590853572,9.2396320266807,8.99626169981318,9.20353133194861,9.54291394820242,9.53880197702272,9.4470499329575
"P05784",6.714112797588,6.9461645670796,7.14372060182645,6.81454182427365,6.77080119797074,6.73281671303344,6.79017578031886,6.67478792482782,7.51539039866121,6.95424936922566,7.23381799656651,7.00133495273692,6.84271031851007,6.4578058851498,6.48519655959504,6.64954976787799,6.89382999771075,7.04785939942867,7.18456835280214,7.20904975882205
